# Well ID Number:  42-477-20130-13
# Timestamp:  1545230005
# Device Serial Number: 123456789
# Sensor Serial Numbers: [00000013,00000014]
#
position,length,weight
48.787,26.442,14.029
48.959,26.538,14.059
49.13,26.635,14.088
49.301,26.731,14.088
49.472,26.827,14.118
49.643,26.923,14.147
49.815,27.019,14.176
49.986,27.115,14.206
50.157,27.212,14.206
50.328,27.308,14.235
50.499,27.404,14.265
50.67,27.5,14.265
50.842,27.596,14.265
51.013,27.692,14.265
51.184,27.788,14.294
51.355,27.885,14.294
51.526,27.981,14.294
51.698,28.077,14.324
51.869,28.173,14.324
52.04,28.269,14.324
52.211,28.365,14.324
52.382,28.462,14.353
52.553,28.558,14.353
52.725,28.654,14.353
52.896,28.75,14.353
53.067,28.846,14.353
53.238,28.942,14.382
53.409,29.038,14.382
53.581,29.135,14.382
53.752,29.231,14.382
53.923,29.327,14.382
54.094,29.423,14.412
54.265,29.519,14.412
54.437,29.615,14.412
54.608,29.712,14.441
54.779,29.808,14.441
54.95,29.904,14.471
55.121,30,14.471
55.292,30.096,14.471
55.464,30.192,14.5
55.635,30.288,14.5
55.806,30.385,14.5
55.977,30.481,14.529
56.148,30.577,14.529
56.32,30.673,14.529
56.491,30.769,14.529
56.662,30.865,14.529
56.833,30.962,14.559
57.004,31.058,14.559
57.175,31.154,14.559
57.347,31.25,14.559
57.518,31.346,14.559
57.689,31.442,14.588
57.86,31.538,14.588
58.031,31.635,14.588
58.203,31.731,14.588
58.374,31.827,14.588
58.545,31.923,14.588
58.716,32.019,14.588
58.887,32.115,14.588
59.058,32.212,14.588
59.23,32.308,14.588
59.401,32.404,14.588
59.572,32.5,14.588
59.743,32.596,14.588
59.914,32.692,14.588
60.086,32.788,14.588
60.257,32.885,14.618
60.428,32.981,14.618
60.599,33.077,14.618
60.77,33.173,14.647
60.942,33.269,14.647
61.113,33.365,14.647
61.284,33.462,14.647
61.455,33.558,14.676
61.626,33.654,14.676
61.797,33.75,14.676
61.969,33.846,14.676
62.14,33.942,14.706
62.311,34.038,14.706
62.482,34.135,14.706
62.653,34.231,14.735
62.825,34.327,14.735
62.996,34.423,14.735
63.167,34.519,14.735
63.338,34.615,14.765
63.509,34.712,14.765
63.68,34.808,14.765
63.852,34.904,14.794
64.023,35,14.794
64.194,35.096,14.794
64.365,35.192,14.824
64.536,35.288,14.824
64.708,35.385,14.824
64.879,35.481,14.853
65.05,35.577,14.853
65.221,35.673,14.853
65.392,35.769,14.882
65.563,35.865,14.882
65.735,35.962,14.882
65.906,36.058,14.882
66.077,36.154,14.882
66.248,36.25,14.912
66.419,36.346,14.912
66.591,36.442,14.912
66.762,36.538,14.912
66.933,36.635,14.912
67.104,36.731,14.912
67.275,36.827,14.941
67.447,36.923,14.941
67.618,37.019,14.941
67.789,37.115,14.941
67.96,37.212,14.941
68.131,37.308,14.941
68.302,37.404,14.941
68.474,37.5,14.941
68.645,37.596,14.941
68.816,37.692,14.941
68.987,37.788,14.941
69.158,37.885,14.971
69.33,37.981,14.971
69.501,38.077,14.971
69.672,38.173,14.971
69.843,38.269,14.971
70.014,38.365,14.971
70.185,38.462,14.971
70.357,38.558,14.971
70.528,38.654,14.971
70.699,38.75,14.971
70.87,38.846,14.971
71.041,38.942,15
71.213,39.038,15
71.384,39.135,15
71.555,39.231,15.029
71.726,39.327,15.029
71.897,39.423,15.029
72.068,39.519,15.059
72.24,39.615,15.059
72.411,39.712,15.059
72.582,39.808,15.088
72.753,39.904,15.088
72.924,40,15.088
73.096,40.096,15.118
73.267,40.192,15.147
73.438,40.288,15.176
73.609,40.288,15.206
73.78,40.385,15.235
73.951,40.481,15.265
74.123,40.577,15.294
74.294,40.673,15.324
74.465,40.673,15.353
74.636,40.769,15.382
74.807,40.865,15.412
74.979,40.962,15.441
75.15,41.058,15.471
75.321,41.058,15.5
75.492,41.154,15.529
75.663,41.25,15.559
75.835,41.346,15.588
76.006,41.442,15.618
76.177,41.538,15.647
76.348,41.538,15.676
76.519,41.635,15.706
76.69,41.731,15.735
76.862,41.827,15.765
77.033,41.923,15.794
77.204,42.019,15.824
77.375,42.019,15.853
77.546,42.115,15.882
77.718,42.212,15.912
77.889,42.308,15.941
78.06,42.404,15.941
78.231,42.5,15.941
78.402,42.596,15.971
78.573,42.692,15.971
78.745,42.788,16
78.916,42.885,16
79.087,42.981,16
79.258,43.077,16.029
79.429,43.173,16.029
79.601,43.269,16.029
79.772,43.365,16.059
79.943,43.462,16.059
80.114,43.558,16.088
80.285,43.654,16.088
80.456,43.75,16.118
80.628,43.846,16.118
80.799,43.942,16.147
80.97,44.038,16.147
81.141,44.135,16.176
81.312,44.231,16.176
81.484,44.327,16.206
81.655,44.423,16.206
81.826,44.519,16.235
81.997,44.615,16.265
82.168,44.712,16.265
82.34,44.808,16.294
82.511,44.904,16.324
82.682,45,16.353
82.853,45.096,16.353
83.024,45.192,16.382
83.195,45.288,16.412
83.367,45.385,16.441
83.538,45.481,16.441
83.709,45.577,16.471
83.88,45.673,16.5
84.051,45.769,16.5
84.223,45.865,16.5
84.394,45.962,16.529
84.565,46.058,16.529
84.736,46.154,16.559
84.907,46.25,16.559
85.078,46.346,16.559
85.25,46.442,16.588
85.421,46.538,16.588
85.592,46.635,16.588
85.763,46.731,16.618
85.934,46.827,16.618
86.106,46.923,16.618
86.277,47.019,16.618
86.448,47.115,16.618
86.619,47.212,16.618
86.79,47.308,16.618
86.961,47.404,16.618
87.133,47.5,16.618
87.304,47.596,16.618
87.475,47.692,16.618
87.646,47.788,16.618
87.817,47.885,16.618
87.989,47.981,16.618
88.16,48.077,16.618
88.331,48.173,16.618
88.502,48.269,16.647
88.673,48.365,16.647
88.845,48.462,16.647
89.016,48.558,16.676
89.187,48.654,16.676
89.358,48.75,16.676
89.529,48.846,16.676
89.7,48.942,16.706
89.872,49.038,16.706
90.043,49.135,16.735
90.214,49.231,16.765
90.385,49.327,16.765
90.556,49.423,16.794
90.728,49.519,16.794
90.899,49.615,16.824
91.07,49.712,16.824
91.241,49.808,16.853
91.412,49.904,16.882
91.583,50,16.882
91.755,50.096,16.912
91.926,50.192,16.912
92.097,50.288,16.912
92.268,50.385,16.912
92.439,50.481,16.941
92.611,50.577,16.941
92.782,50.673,16.941
92.953,50.769,16.971
93.124,50.865,16.971
93.295,50.962,16.971
93.466,51.058,16.971
93.638,51.154,17
93.809,51.25,17
93.98,51.346,17
94.151,51.442,17
94.322,51.538,17
94.494,51.635,17
94.665,51.731,17
94.836,51.827,17
95.007,51.923,17
95.178,52.019,17
95.35,52.115,17
95.521,52.212,17
95.692,52.308,17.029
95.863,52.404,17.029
96.034,52.5,17.029
96.205,52.596,17.029
96.377,52.692,17.029
96.548,52.788,17.029
96.719,52.885,17.029
96.89,52.981,17.029
97.061,53.077,17.029
97.233,53.173,17.029
97.404,53.269,17.029
97.575,53.365,17.029
97.746,53.462,17.029
97.917,53.558,17
98.088,53.654,17
98.26,53.75,17
98.431,53.846,17
98.602,53.942,17
98.773,54.038,17
98.944,54.135,17
99.116,54.231,17
99.287,54.327,17
99.458,54.423,17
99.629,54.519,17
99.8,54.615,16.971
99.971,54.712,16.971
100.14,54.808,16.971
100.31,54.904,16.941
100.49,55,16.941
100.66,55.096,16.941
100.83,55.192,16.941
101,55.288,16.912
101.17,55.385,16.912
101.34,55.481,16.912
101.51,55.577,16.882
101.68,55.673,16.882
101.85,55.769,16.853
102.03,55.865,16.853
102.2,55.962,16.853
102.37,56.058,16.853
102.54,56.154,16.853
102.71,56.25,16.853
102.88,56.346,16.853
103.05,56.442,16.853
103.22,56.538,16.853
103.4,56.635,16.853
103.57,56.731,16.853
103.74,56.827,16.853
103.91,56.923,16.824
104.08,57.019,16.824
104.25,57.115,16.824
104.42,57.212,16.824
104.59,57.308,16.824
104.76,57.404,16.824
104.94,57.5,16.824
105.11,57.596,16.824
105.28,57.692,16.824
105.45,57.788,16.824
105.62,57.885,16.824
105.79,57.981,16.794
105.96,58.077,16.794
106.13,58.173,16.794
106.31,58.269,16.794
106.48,58.365,16.794
106.65,58.462,16.794
106.82,58.558,16.765
106.99,58.654,16.765
107.16,58.75,16.765
107.33,58.846,16.765
107.5,58.942,16.765
107.67,59.038,16.765
107.85,59.135,16.735
108.02,59.231,16.735
108.19,59.327,16.735
108.36,59.423,16.735
108.53,59.519,16.706
108.7,59.615,16.706
108.87,59.712,16.706
109.04,59.808,16.706
109.22,59.904,16.676
109.39,60,16.676
109.56,60.096,16.676
109.73,60.192,16.676
109.9,60.288,16.647
110.07,60.385,16.618
110.24,60.481,16.588
110.41,60.577,16.588
110.58,60.673,16.559
110.76,60.769,16.529
110.93,60.865,16.5
111.1,60.962,16.471
111.27,61.058,16.471
111.44,61.154,16.441
111.61,61.25,16.412
111.78,61.346,16.382
111.95,61.442,16.382
112.13,61.538,16.353
112.3,61.635,16.353
112.47,61.731,16.324
112.64,61.827,16.324
112.81,61.923,16.294
112.98,62.019,16.294
113.15,62.115,16.265
113.32,62.212,16.265
113.5,62.308,16.235
113.67,62.404,16.235
113.84,62.5,16.206
114.01,62.596,16.206
114.18,62.692,16.206
114.35,62.788,16.176
114.52,62.885,16.176
114.69,62.981,16.176
114.86,63.077,16.147
115.04,63.173,16.147
115.21,63.269,16.147
115.38,63.365,16.118
115.55,63.462,16.118
115.72,63.558,16.118
115.89,63.654,16.088
116.06,63.75,16.088
116.23,63.846,16.059
116.41,63.942,16.059
116.58,64.038,16.029
116.75,64.135,16.029
116.92,64.231,16.029
117.09,64.327,16
117.26,64.423,16
117.43,64.519,15.971
117.6,64.615,15.971
117.77,64.712,15.941
117.95,64.808,15.941
118.12,64.904,15.912
118.29,65,15.912
118.46,65.096,15.882
118.63,65.192,15.882
118.8,65.288,15.853
118.97,65.385,15.853
119.14,65.481,15.824
119.32,65.577,15.824
119.49,65.673,15.794
119.66,65.769,15.794
119.83,65.865,15.765
120,65.962,15.765
120.17,66.058,15.765
120.34,66.154,15.765
120.51,66.25,15.765
120.68,66.346,15.765
120.86,66.442,15.765
121.03,66.538,15.765
121.2,66.635,15.765
121.37,66.731,15.765
121.54,66.827,15.765
121.71,66.923,15.765
121.88,67.019,15.765
122.05,67.115,15.765
122.23,67.212,15.765
122.4,67.308,15.765
122.57,67.404,15.765
122.74,67.5,15.765
122.91,67.596,15.765
123.08,67.692,15.765
123.25,67.788,15.765
123.42,67.885,15.765
123.59,67.981,15.765
123.77,68.077,15.765
123.94,68.173,15.765
124.11,68.269,15.765
124.28,68.365,15.765
124.45,68.462,15.765
124.62,68.558,15.765
124.79,68.654,15.765
124.96,68.75,15.765
125.14,68.846,15.765
125.31,68.942,15.765
125.48,69.038,15.765
125.65,69.135,15.735
125.82,69.231,15.735
125.99,69.327,15.735
126.16,69.423,15.735
126.33,69.519,15.706
126.5,69.615,15.706
126.68,69.712,15.706
126.85,69.808,15.676
127.02,69.904,15.676
127.19,70,15.676
127.36,70.096,15.676
127.53,70.192,15.647
127.7,70.288,15.647
127.87,70.385,15.647
128.05,70.481,15.647
128.22,70.577,15.647
128.39,70.673,15.647
128.56,70.769,15.647
128.73,70.865,15.647
128.9,70.962,15.647
129.07,71.058,15.647
129.24,71.154,15.647
129.42,71.25,15.618
129.59,71.346,15.618
129.76,71.442,15.618
129.93,71.538,15.618
130.1,71.635,15.618
130.27,71.731,15.618
130.44,71.827,15.618
130.61,71.923,15.618
130.78,72.019,15.618
130.96,72.115,15.618
131.13,72.212,15.618
131.3,72.308,15.618
131.47,72.404,15.618
131.64,72.5,15.618
131.81,72.596,15.618
131.98,72.692,15.618
132.15,72.788,15.618
132.33,72.885,15.618
132.5,72.981,15.618
132.67,73.077,15.618
132.84,73.173,15.618
133.01,73.269,15.647
133.18,73.365,15.647
133.35,73.462,15.647
133.52,73.558,15.647
133.69,73.654,15.647
133.87,73.75,15.647
134.04,73.846,15.647
134.21,73.942,15.647
134.38,74.038,15.647
134.55,74.135,15.647
134.72,74.231,15.647
134.89,74.327,15.676
135.06,74.423,15.676
135.24,74.519,15.676
135.41,74.615,15.706
135.58,74.712,15.706
135.75,74.808,15.706
135.92,74.904,15.706
136.09,75,15.735
136.26,75.096,15.735
136.43,75.192,15.735
136.6,75.288,15.765
136.78,75.385,15.765
136.95,75.481,15.765
137.12,75.577,15.765
137.29,75.673,15.765
137.46,75.769,15.765
137.63,75.865,15.765
137.8,75.962,15.765
137.97,76.058,15.765
138.15,76.154,15.765
138.32,76.25,15.765
138.49,76.346,15.765
138.66,76.442,15.765
138.83,76.538,15.765
139,76.635,15.765
139.17,76.731,15.765
139.34,76.827,15.765
139.51,76.923,15.765
139.69,77.019,15.765
139.86,77.115,15.765
140.03,77.212,15.765
140.2,77.308,15.765
140.37,77.404,15.765
140.54,77.5,15.765
140.71,77.596,15.765
140.88,77.692,15.765
141.06,77.788,15.765
141.23,77.885,15.765
141.4,77.981,15.765
141.57,78.077,15.765
141.74,78.173,15.765
141.91,78.269,15.765
142.08,78.365,15.794
142.25,78.462,15.794
142.43,78.558,15.794
142.6,78.654,15.794
142.77,78.75,15.794
142.94,78.846,15.794
143.11,78.942,15.794
143.28,79.038,15.794
143.45,79.135,15.794
143.62,79.231,15.794
143.79,79.327,15.824
143.97,79.423,15.824
144.14,79.519,15.824
144.31,79.615,15.824
144.48,79.712,15.853
144.65,79.808,15.853
144.82,79.904,15.853
144.99,80,15.853
145.16,80.096,15.853
145.34,80.192,15.882
145.51,80.288,15.882
145.68,80.385,15.882
145.85,80.481,15.882
146.02,80.577,15.882
146.19,80.673,15.882
146.36,80.769,15.882
146.53,80.865,15.882
146.7,80.962,15.882
146.88,81.058,15.882
147.05,81.154,15.912
147.22,81.25,15.912
147.39,81.346,15.912
147.56,81.442,15.912
147.73,81.538,15.912
147.9,81.635,15.941
148.07,81.731,15.941
148.25,81.827,15.941
148.42,81.923,15.941
148.59,82.019,15.941
148.76,82.115,15.971
148.93,82.212,15.971
149.1,82.308,15.971
149.27,82.404,16
149.44,82.5,16
149.61,82.596,16
149.79,82.692,16.029
149.96,82.788,16.029
150.13,82.885,16.029
150.3,82.981,16.059
150.47,83.077,16.059
150.64,83.173,16.088
150.81,83.269,16.088
150.98,83.365,16.118
151.16,83.462,16.118
151.33,83.558,16.118
151.5,83.654,16.147
151.67,83.75,16.147
151.84,83.846,16.176
152.01,83.942,16.176
152.18,84.038,16.176
152.35,84.135,16.176
152.52,84.231,16.176
152.7,84.327,16.176
152.87,84.423,16.176
153.04,84.519,16.176
153.21,84.615,16.176
153.38,84.712,16.176
153.55,84.808,16.176
153.72,84.904,16.176
153.89,85,16.176
154.07,85.096,16.176
154.24,85.192,16.176
154.41,85.288,16.176
154.58,85.385,16.176
154.75,85.481,16.176
154.92,85.577,16.206
155.09,85.673,16.206
155.26,85.769,16.206
155.44,85.865,16.206
155.61,85.962,16.206
155.78,86.058,16.206
155.95,86.154,16.206
156.12,86.25,16.206
156.29,86.346,16.206
156.46,86.442,16.235
156.63,86.538,16.235
156.8,86.635,16.235
156.98,86.731,16.235
157.15,86.827,16.235
157.32,86.923,16.235
157.49,87.019,16.235
157.66,87.115,16.235
157.83,87.212,16.235
158,87.308,16.235
158.17,87.404,16.235
158.35,87.5,16.235
158.52,87.596,16.235
158.69,87.692,16.235
158.86,87.788,16.235
159.03,87.885,16.235
159.2,87.981,16.235
159.37,88.077,16.235
159.54,88.173,16.235
159.71,88.269,16.235
159.89,88.365,16.235
160.06,88.462,16.235
160.23,88.558,16.235
160.4,88.654,16.235
160.57,88.75,16.235
160.74,88.846,16.235
160.91,88.942,16.206
161.08,89.038,16.206
161.26,89.135,16.206
161.43,89.231,16.206
161.6,89.327,16.206
161.77,89.423,16.206
161.94,89.519,16.206
162.11,89.615,16.206
162.28,89.712,16.176
162.45,89.808,16.176
162.62,89.904,16.176
162.8,90,16.176
162.97,90.096,16.147
163.14,90.192,16.147
163.31,90.288,16.147
163.48,90.385,16.147
163.65,90.481,16.118
163.82,90.577,16.118
163.99,90.673,16.118
164.17,90.769,16.118
164.34,90.865,16.118
164.51,90.962,16.118
164.68,91.058,16.118
164.85,91.154,16.118
165.02,91.25,16.118
165.19,91.346,16.118
165.36,91.442,16.118
165.53,91.538,16.118
165.71,91.635,16.118
165.88,91.731,16.118
166.05,91.827,16.088
166.22,91.923,16.088
166.39,92.019,16.088
166.56,92.115,16.088
166.73,92.212,16.088
166.9,92.308,16.088
167.08,92.404,16.088
167.25,92.5,16.088
167.42,92.596,16.088
167.59,92.692,16.088
167.76,92.788,16.088
167.93,92.885,16.088
168.1,92.981,16.088
168.27,93.077,16.088
168.45,93.173,16.059
168.62,93.269,16.059
168.79,93.365,16.059
168.96,93.462,16.059
169.13,93.558,16.059
169.3,93.654,16.059
169.47,93.75,16.029
169.64,93.846,16.029
169.81,93.942,16.029
169.99,94.038,16.029
170.16,94.135,16.029
170.33,94.231,16.029
170.5,94.327,16.029
170.67,94.423,16
170.84,94.519,16
171.01,94.615,16
171.18,94.712,16
171.36,94.808,16
171.53,94.904,16
171.7,95,15.971
171.87,95.096,15.971
172.04,95.192,15.971
172.21,95.288,15.971
172.38,95.385,15.971
172.55,95.481,15.941
172.72,95.577,15.941
172.9,95.673,15.912
173.07,95.769,15.912
173.24,95.865,15.882
173.41,95.962,15.882
173.58,96.058,15.853
173.75,96.154,15.853
173.92,96.25,15.824
174.09,96.346,15.824
174.27,96.442,15.824
174.44,96.538,15.824
174.61,96.635,15.824
174.78,96.731,15.824
174.95,96.827,15.824
175.12,96.923,15.824
175.29,97.019,15.824
175.46,97.115,15.824
175.63,97.212,15.824
175.81,97.308,15.853
175.98,97.404,15.853
176.15,97.5,15.853
176.32,97.596,15.853
176.49,97.692,15.853
176.66,97.788,15.853
176.83,97.885,15.853
177,97.981,15.853
177.18,98.077,15.853
177.35,98.173,15.853
177.52,98.269,15.853
177.69,98.365,15.853
177.86,98.462,15.853
178.03,98.558,15.853
178.2,98.654,15.853
178.37,98.75,15.853
178.54,98.846,15.853
178.72,98.942,15.853
178.89,99.038,15.853
179.06,99.135,15.853
179.23,99.231,15.882
179.4,99.327,15.882
179.57,99.423,15.912
179.74,99.519,15.912
179.91,99.615,15.941
180.09,99.712,15.971
180.26,99.712,16
180.43,99.712,16.029
180.6,99.808,16.029
180.77,99.904,16.029
180.94,99.904,16
181.11,99.904,15.971
181.28,99.904,15.941
181.46,99.808,15.941
181.63,99.712,15.912
181.8,99.615,15.882
181.97,99.519,15.882
182.14,99.423,15.853
182.31,99.327,15.853
182.48,99.231,15.824
182.65,99.135,15.824
182.82,99.038,15.824
183,98.942,15.794
183.17,98.846,15.794
183.34,98.75,15.765
183.51,98.654,15.735
183.68,98.558,15.735
183.85,98.462,15.706
184.02,98.365,15.706
184.19,98.269,15.676
184.37,98.173,15.647
184.54,98.077,15.647
184.71,97.981,15.618
184.88,97.885,15.588
185.05,97.788,15.559
185.22,97.692,15.559
185.39,97.596,15.529
185.56,97.5,15.5
185.73,97.404,15.5
185.91,97.308,15.471
186.08,97.212,15.441
186.25,97.115,15.441
186.42,97.019,15.412
186.59,96.923,15.412
186.76,96.827,15.382
186.93,96.731,15.353
187.1,96.635,15.353
187.28,96.538,15.324
187.45,96.442,15.294
187.62,96.346,15.294
187.79,96.25,15.265
187.96,96.154,15.265
188.13,96.058,15.235
188.3,95.962,15.235
188.47,95.865,15.206
188.64,95.769,15.176
188.82,95.673,15.176
188.99,95.577,15.147
189.16,95.481,15.118
189.33,95.385,15.118
189.5,95.288,15.088
189.67,95.192,15.059
189.84,95.096,15.059
190.01,95,15.029
190.19,94.904,15.029
190.36,94.808,15
190.53,94.712,15
190.7,94.615,15
190.87,94.519,15
191.04,94.423,15
191.21,94.327,15
191.38,94.231,15
191.55,94.135,15
191.73,94.038,15
191.9,93.942,15
192.07,93.846,15
192.24,93.75,15
192.41,93.654,14.971
192.58,93.558,14.971
192.75,93.462,14.941
192.92,93.365,14.941
193.1,93.269,14.941
193.27,93.173,14.912
193.44,93.077,14.912
193.61,92.981,14.882
193.78,92.885,14.882
193.95,92.788,14.853
194.12,92.692,14.824
194.29,92.596,14.824
194.47,92.5,14.794
194.64,92.404,14.794
194.81,92.308,14.765
194.98,92.212,14.765
195.15,92.115,14.765
195.32,92.019,14.735
195.49,91.923,14.735
195.66,91.827,14.706
195.83,91.731,14.706
196.01,91.635,14.706
196.18,91.538,14.676
196.35,91.442,14.676
196.52,91.346,14.676
196.69,91.25,14.676
196.86,91.154,14.676
197.03,91.058,14.676
197.2,90.962,14.676
197.38,90.865,14.676
197.55,90.769,14.676
197.72,90.673,14.647
197.89,90.577,14.647
198.06,90.481,14.647
198.23,90.385,14.618
