# Well ID Number:  42-477-20130-13
# Timestamp:  1545230005
# Device Serial Number: 123456789
# Sensor Serial Numbers: [00000013,00000014]
#
position,length,weight
14.667,8.871,12.907
14.815,9.0323,12.907
14.963,9.1935,12.907
15.111,9.3548,12.907
15.259,9.5161,12.907
15.407,9.6774,12.907
15.556,9.8387,12.907
15.704,10,12.907
15.852,10.161,12.907
16,10.323,12.907
16.148,10.484,12.907
16.296,10.645,12.907
16.444,10.806,12.907
16.593,10.968,12.907
16.741,11.129,12.907
16.889,11.29,12.907
17.037,11.452,12.907
17.185,11.613,12.907
17.333,11.774,12.907
17.481,11.935,12.907
17.63,12.097,12.907
17.778,12.258,12.907
17.926,12.419,12.907
18.074,12.581,12.907
18.222,12.742,12.907
18.37,12.903,12.907
18.519,13.065,12.907
18.667,13.226,12.907
18.815,13.387,12.907
18.963,13.548,12.907
19.111,13.71,12.907
19.259,13.871,12.907
19.407,14.032,12.907
19.556,14.194,12.907
19.704,14.355,12.907
19.852,14.516,12.907
20,14.677,12.907
20.148,14.839,12.907
20.296,15,12.907
20.444,15.161,12.907
20.593,15.323,12.907
20.741,15.484,12.907
20.889,15.645,12.907
21.037,15.806,12.907
21.185,15.968,12.907
21.333,16.129,12.907
21.481,16.29,12.907
21.63,16.452,12.907
21.778,16.613,12.907
21.926,16.774,12.907
22.074,16.935,12.907
22.222,17.097,12.907
22.37,17.258,12.907
22.519,17.419,12.907
22.667,17.581,12.907
22.815,17.742,12.907
22.963,17.903,12.907
23.111,18.065,12.907
23.259,18.226,12.907
23.407,18.387,12.907
23.556,18.548,12.907
23.704,18.71,12.907
23.852,18.871,12.946
24,18.871,12.984
24.148,18.871,13.023
24.296,18.871,13.062
24.444,19.032,13.101
24.593,19.032,13.14
24.741,19.032,13.178
24.889,19.032,13.217
25.037,19.032,13.256
25.185,19.194,13.295
25.333,19.194,13.333
25.481,19.194,13.372
25.63,19.194,13.411
25.778,19.194,13.45
25.926,19.355,13.488
26.074,19.355,13.527
26.222,19.355,13.566
26.37,19.355,13.605
26.519,19.355,13.643
26.667,19.355,13.682
26.815,19.516,13.721
26.963,19.516,13.76
27.111,19.516,13.798
27.259,19.516,13.837
27.407,19.516,13.876
27.556,19.677,13.915
27.704,19.677,13.953
27.852,19.677,13.992
28,19.677,14.031
28.148,19.677,14.07
28.296,19.839,14.109
28.444,19.839,14.147
28.593,19.839,14.186
28.741,19.839,14.225
28.889,19.839,14.264
29.037,20,14.302
29.185,20,14.341
29.333,20,14.38
29.481,20,14.419
29.63,20,14.457
29.778,20,14.496
29.926,20.161,14.535
30.074,20.161,14.574
30.222,20.161,14.612
30.37,20.161,14.651
30.519,20.161,14.69
30.667,20.161,14.729
30.815,20.161,14.767
30.963,20.161,14.806
31.111,20.323,14.845
31.259,20.323,14.884
31.407,20.323,14.922
31.556,20.323,14.961
31.704,20.323,15
31.852,20.323,15.039
32,20.323,15.078
32.148,20.323,15.116
32.296,20.323,15.155
32.444,20.484,15.194
32.593,20.484,15.233
32.741,20.484,15.271
32.889,20.484,15.31
33.037,20.484,15.349
33.185,20.484,15.388
33.333,20.484,15.426
33.481,20.484,15.465
33.63,20.645,15.504
33.778,20.645,15.543
33.926,20.645,15.581
34.074,20.645,15.62
34.222,20.645,15.659
34.37,20.645,15.698
34.519,20.645,15.736
34.667,20.645,15.775
34.815,20.645,15.814
34.963,20.806,15.853
35.111,20.806,15.891
35.259,20.806,15.93
35.407,20.806,15.969
35.556,20.806,16.008
35.704,20.806,16.047
35.852,20.806,16.085
36,20.806,16.124
36.148,20.968,16.163
36.296,20.968,16.202
36.444,20.968,16.24
36.593,20.968,16.279
36.741,20.968,16.318
36.889,20.968,16.357
37.037,20.968,16.395
37.185,20.968,16.434
37.333,20.968,16.473
37.481,21.129,16.512
37.63,21.129,16.55
37.778,21.129,16.589
37.926,21.129,16.628
38.074,21.129,16.667
38.222,21.129,16.705
38.37,21.129,16.744
38.519,21.129,16.783
38.667,21.129,16.822
38.815,21.29,16.86
38.963,21.29,16.899
39.111,21.29,16.938
39.259,21.29,16.977
39.407,21.452,17.016
39.556,21.452,17.054
39.704,21.452,17.093
39.852,21.452,17.132
40,21.452,17.171
40.148,21.613,17.209
40.296,21.613,17.248
40.444,21.613,17.287
40.593,21.613,17.326
40.741,21.774,17.364
40.889,21.774,17.403
41.037,21.774,17.442
41.185,21.774,17.481
41.333,21.774,17.519
41.481,21.935,17.558
41.63,21.935,17.597
41.778,21.935,17.636
41.926,21.935,17.674
42.074,22.097,17.713
42.222,22.097,17.752
42.37,22.097,17.791
42.519,22.097,17.829
42.667,22.097,17.868
42.815,22.258,17.907
42.963,22.258,17.946
43.111,22.258,17.984
43.259,22.258,18.023
43.407,22.258,18.062
43.556,22.419,18.101
43.704,22.581,18.101
43.852,22.742,18.14
44,22.903,18.14
44.148,23.065,18.178
44.296,23.226,18.178
44.444,23.387,18.178
44.593,23.548,18.217
44.741,23.71,18.217
44.889,23.871,18.217
45.037,24.032,18.217
45.185,24.194,18.178
45.333,24.355,18.14
45.481,24.516,18.101
45.63,24.516,18.062
45.778,24.677,18.023
45.926,24.839,17.984
46.074,25,17.946
46.222,25.161,17.907
46.37,25.323,17.907
46.519,25.484,17.907
46.667,25.645,17.907
46.815,25.806,17.907
46.963,25.968,17.907
47.111,26.129,17.907
47.259,26.29,17.907
47.407,26.452,17.907
47.556,26.613,17.907
47.704,26.774,17.907
47.852,26.935,17.907
48,27.097,17.907
48.148,27.258,17.946
48.296,27.419,17.946
48.444,27.581,17.946
48.593,27.742,17.984
48.741,27.903,17.984
48.889,28.065,17.984
49.037,28.226,17.984
49.185,28.387,18.023
49.333,28.548,18.023
49.481,28.71,18.023
49.63,28.871,18.062
49.778,29.032,18.062
49.926,29.194,18.062
50.074,29.355,18.101
50.222,29.516,18.101
50.37,29.677,18.101
50.519,29.839,18.101
50.667,30,18.14
50.815,30.161,18.14
50.963,30.323,18.14
51.111,30.484,18.178
51.259,30.645,18.217
51.407,30.806,18.217
51.556,30.968,18.256
51.704,31.129,18.295
51.852,31.29,18.333
52,31.452,18.372
52.148,31.613,18.372
52.296,31.774,18.411
52.444,31.935,18.45
52.593,32.097,18.488
52.741,32.258,18.488
52.889,32.419,18.527
53.037,32.581,18.527
53.185,32.742,18.527
53.333,32.903,18.527
53.481,33.065,18.527
53.63,33.226,18.527
53.778,33.387,18.527
53.926,33.548,18.527
54.074,33.71,18.488
54.222,33.871,18.488
54.37,34.032,18.488
54.519,34.194,18.488
54.667,34.355,18.488
54.815,34.516,18.488
54.963,34.677,18.488
55.111,34.839,18.45
55.259,35,18.45
55.407,35.161,18.45
55.556,35.323,18.45
55.704,35.484,18.45
55.852,35.645,18.45
56,35.806,18.45
56.148,35.968,18.45
56.296,36.129,18.45
56.444,36.29,18.45
56.593,36.452,18.45
56.741,36.613,18.45
56.889,36.774,18.45
57.037,36.935,18.45
57.185,37.097,18.45
57.333,37.258,18.45
57.481,37.419,18.45
57.63,37.581,18.45
57.778,37.742,18.45
57.926,37.903,18.45
58.074,38.065,18.45
58.222,38.226,18.45
58.37,38.387,18.45
58.519,38.548,18.45
58.667,38.71,18.45
58.815,38.871,18.45
58.963,39.032,18.45
59.111,39.194,18.488
59.259,39.355,18.527
59.407,39.516,18.566
59.556,39.516,18.605
59.704,39.677,18.643
59.852,39.839,18.682
60,40,18.721
60.148,40.161,18.76
60.296,40.323,18.798
60.444,40.484,18.837
60.593,40.645,18.876
60.741,40.645,18.915
60.889,40.806,18.953
61.037,40.968,18.992
61.185,41.129,19.031
61.333,41.29,19.07
61.481,41.452,19.109
61.63,41.452,19.147
61.778,41.613,19.186
61.926,41.613,19.225
62.074,41.774,19.264
62.222,41.774,19.302
62.37,41.935,19.341
62.519,42.097,19.38
62.667,42.097,19.419
62.815,42.258,19.457
62.963,42.258,19.496
63.111,42.419,19.535
63.259,42.581,19.574
63.407,42.581,19.612
63.556,42.742,19.651
63.704,42.742,19.69
63.852,42.903,19.729
64,42.903,19.767
64.148,43.065,19.806
64.296,43.226,19.845
64.444,43.226,19.884
64.593,43.387,19.922
64.741,43.387,19.961
64.889,43.548,19.961
65.037,43.71,19.961
65.185,43.871,19.961
65.333,44.032,19.922
65.481,44.194,19.922
65.63,44.355,19.884
65.778,44.516,19.884
65.926,44.677,19.845
66.074,44.839,19.845
66.222,45,19.806
66.37,45.161,19.806
66.519,45.323,19.767
66.667,45.484,19.767
66.815,45.645,19.729
66.963,45.806,19.729
67.111,45.968,19.69
67.259,46.129,19.69
67.407,46.29,19.651
67.556,46.29,19.612
67.704,46.452,19.574
67.852,46.452,19.535
68,46.613,19.496
68.148,46.613,19.457
68.296,46.774,19.419
68.444,46.774,19.38
68.593,46.935,19.341
68.741,47.097,19.302
68.889,47.097,19.264
69.037,47.258,19.225
69.185,47.258,19.186
69.333,47.419,19.147
69.481,47.419,19.109
69.63,47.581,19.07
69.778,47.581,19.031
69.926,47.742,18.992
70.074,47.742,18.953
70.222,47.903,18.915
70.37,48.065,18.876
70.519,48.065,18.837
70.667,48.226,18.798
70.815,48.226,18.76
70.963,48.387,18.721
71.111,48.387,18.682
71.259,48.548,18.643
71.407,48.548,18.605
71.556,48.71,18.566
71.704,48.71,18.527
71.852,48.871,18.488
72,48.871,18.45
72.148,49.032,18.411
72.296,49.032,18.372
72.444,49.194,18.333
72.593,49.194,18.295
72.741,49.194,18.256
72.889,49.355,18.217
73.037,49.355,18.178
73.185,49.516,18.14
73.333,49.516,18.101
73.481,49.677,18.062
73.63,49.677,18.023
73.778,49.677,17.984
73.926,49.839,17.946
74.074,49.839,17.907
74.222,50,17.868
74.37,50,17.829
74.519,50.161,17.791
74.667,50.161,17.752
74.815,50.161,17.713
74.963,50.323,17.674
75.111,50.323,17.636
75.259,50.484,17.597
75.407,50.484,17.558
75.556,50.645,17.519
75.704,50.645,17.481
75.852,50.645,17.442
76,50.806,17.403
76.148,50.806,17.364
76.296,50.968,17.326
76.444,50.968,17.287
76.593,51.129,17.248
76.741,51.29,17.209
76.889,51.452,17.209
77.037,51.613,17.209
77.185,51.774,17.209
77.333,51.935,17.209
77.481,52.097,17.209
77.63,52.258,17.209
77.778,52.419,17.209
77.926,52.581,17.209
78.074,52.742,17.209
78.222,52.903,17.209
78.37,53.065,17.209
78.519,53.226,17.209
78.667,53.387,17.209
78.815,53.548,17.209
78.963,53.71,17.209
79.111,53.871,17.209
79.259,54.032,17.209
79.407,54.194,17.209
79.556,54.355,17.209
79.704,54.516,17.209
79.852,54.677,17.209
80,54.839,17.209
80.148,55,17.209
80.296,55.161,17.209
80.444,55.323,17.209
80.593,55.484,17.209
80.741,55.645,17.248
80.889,55.806,17.248
81.037,55.968,17.248
81.185,56.129,17.248
81.333,56.29,17.248
81.481,56.452,17.248
81.63,56.613,17.248
81.778,56.774,17.248
81.926,56.935,17.248
82.074,57.097,17.248
82.222,57.258,17.248
82.37,57.419,17.248
82.519,57.581,17.248
82.667,57.742,17.248
82.815,57.903,17.248
82.963,58.065,17.248
83.111,58.226,17.209
83.259,58.387,17.209
83.407,58.548,17.209
83.556,58.71,17.209
83.704,58.871,17.209
83.852,59.032,17.209
84,59.194,17.209
84.148,59.355,17.209
84.296,59.516,17.209
84.444,59.677,17.209
84.593,59.839,17.209
84.741,60,17.209
84.889,60.161,17.209
85.037,60.323,17.209
85.185,60.484,17.209
85.333,60.645,17.209
85.481,60.806,17.171
85.63,60.968,17.171
85.778,61.129,17.132
85.926,61.29,17.132
86.074,61.452,17.132
86.222,61.613,17.093
86.37,61.774,17.093
86.519,61.935,17.054
86.667,62.097,17.054
86.815,62.258,17.016
86.963,62.419,17.016
87.111,62.581,16.977
87.259,62.742,16.977
87.407,62.903,16.977
87.556,63.065,16.938
87.704,63.226,16.938
87.852,63.387,16.899
88,63.548,16.899
88.148,63.71,16.899
88.296,63.871,16.86
88.444,64.032,16.86
88.593,64.194,16.86
88.741,64.355,16.822
88.889,64.516,16.822
89.037,64.677,16.783
89.185,64.839,16.783
89.333,65,16.783
89.481,65.161,16.744
89.63,65.323,16.744
89.778,65.484,16.744
89.926,65.645,16.705
90.074,65.806,16.705
90.222,65.968,16.705
90.37,66.129,16.705
90.519,66.29,16.705
90.667,66.452,16.705
90.815,66.613,16.705
90.963,66.774,16.705
91.111,66.935,16.705
91.259,67.097,16.705
91.407,67.258,16.744
91.556,67.419,16.744
91.704,67.581,16.744
91.852,67.742,16.744
92,67.903,16.744
92.148,68.065,16.744
92.296,68.226,16.744
92.444,68.387,16.744
92.593,68.548,16.744
92.741,68.71,16.783
92.889,68.871,16.783
93.037,69.032,16.783
93.185,69.194,16.783
93.333,69.355,16.783
93.481,69.516,16.783
93.63,69.677,16.822
93.778,69.839,16.822
93.926,70,16.822
94.074,70.161,16.822
94.222,70.323,16.822
94.37,70.484,16.86
94.519,70.645,16.86
94.667,70.806,16.86
94.815,70.968,16.86
94.963,71.129,16.86
95.111,71.29,16.86
95.259,71.452,16.899
95.407,71.613,16.899
95.556,71.774,16.899
95.704,71.935,16.899
95.852,72.097,16.899
96,72.258,16.899
96.148,72.419,16.899
96.296,72.581,16.899
96.444,72.742,16.938
96.593,72.903,16.938
96.741,73.065,16.938
96.889,73.226,16.938
97.037,73.387,16.938
97.185,73.548,16.938
97.333,73.71,16.938
97.481,73.871,16.938
97.63,74.032,16.938
97.778,74.194,16.938
97.926,74.355,16.938
98.074,74.516,16.938
98.222,74.677,16.899
98.37,74.839,16.899
98.519,75,16.86
98.667,75.161,16.86
98.815,75.323,16.822
98.963,75.484,16.822
99.111,75.645,16.783
99.259,75.806,16.783
99.407,75.968,16.783
99.556,76.129,16.744
99.704,76.29,16.744
99.852,76.452,16.705
100,76.613,16.705
100.15,76.774,16.667
100.3,76.935,16.667
100.44,77.097,16.628
100.59,77.258,16.628
100.74,77.419,16.589
100.89,77.581,16.589
101.04,77.742,16.55
101.19,77.903,16.55
101.33,78.065,16.512
101.48,78.226,16.512
101.63,78.387,16.473
101.78,78.548,16.473
101.93,78.71,16.434
102.07,78.871,16.434
102.22,79.032,16.395
102.37,79.194,16.395
102.52,79.355,16.357
102.67,79.516,16.357
102.81,79.677,16.318
102.96,79.839,16.318
103.11,80,16.318
103.26,80.161,16.318
103.41,80.323,16.318
103.56,80.484,16.318
103.7,80.645,16.318
103.85,80.806,16.318
104,80.968,16.318
104.15,81.129,16.318
104.3,81.29,16.318
104.44,81.452,16.318
104.59,81.613,16.318
104.74,81.774,16.318
104.89,81.935,16.318
105.04,82.097,16.318
105.19,82.258,16.318
105.33,82.419,16.318
105.48,82.581,16.318
105.63,82.742,16.318
105.78,82.903,16.318
105.93,83.065,16.318
106.07,83.226,16.318
106.22,83.387,16.357
106.37,83.548,16.357
106.52,83.71,16.357
106.67,83.871,16.357
106.81,84.032,16.395
106.96,84.194,16.395
107.11,84.355,16.395
107.26,84.516,16.395
107.41,84.677,16.395
107.56,84.839,16.434
107.7,85,16.434
107.85,85.161,16.434
108,85.323,16.434
108.15,85.484,16.473
108.3,85.645,16.512
108.44,85.806,16.512
108.59,85.968,16.55
108.74,86.129,16.589
108.89,86.29,16.589
109.04,86.452,16.628
109.19,86.613,16.667
109.33,86.774,16.705
109.48,86.935,16.705
109.63,87.097,16.744
109.78,87.258,16.783
109.93,87.419,16.822
110.07,87.581,16.822
110.22,87.742,16.86
110.37,87.903,16.899
110.52,88.065,16.899
110.67,88.226,16.938
110.81,88.387,16.977
110.96,88.548,16.977
111.11,88.71,16.977
111.26,88.871,16.977
111.41,89.032,17.016
111.56,89.194,17.016
111.7,89.355,17.016
111.85,89.516,17.016
112,89.677,17.016
112.15,89.839,17.054
112.3,90,17.054
112.44,90.161,17.054
112.59,90.323,17.054
112.74,90.484,17.093
112.89,90.645,17.093
113.04,90.806,17.093
113.19,90.968,17.093
113.33,91.129,17.093
113.48,91.29,17.132
113.63,91.452,17.132
113.78,91.613,17.132
113.93,91.774,17.132
114.07,91.935,17.132
114.22,92.097,17.132
114.37,92.258,17.132
114.52,92.419,17.132
114.67,92.581,17.132
114.81,92.742,17.171
114.96,92.903,17.171
115.11,93.065,17.171
115.26,93.226,17.171
115.41,93.387,17.171
115.56,93.548,17.171
115.7,93.71,17.171
115.85,93.871,17.171
116,94.032,17.171
116.15,94.194,17.171
116.3,94.355,17.171
116.44,94.516,17.171
116.59,94.677,17.171
116.74,94.839,17.171
116.89,95,17.171
117.04,95.161,17.171
117.19,95.323,17.132
117.33,95.484,17.132
117.48,95.645,17.132
117.63,95.806,17.132
117.78,95.968,17.132
117.93,96.129,17.093
118.07,96.29,17.093
118.22,96.452,17.093
118.37,96.613,17.093
118.52,96.774,17.093
118.67,96.935,17.093
118.81,97.097,17.093
118.96,97.258,17.093
119.11,97.419,17.093
119.26,97.581,17.093
119.41,97.742,17.093
119.56,97.903,17.093
119.7,98.065,17.093
119.85,98.226,17.093
120,98.387,17.093
120.15,98.548,17.093
120.3,98.71,17.093
120.44,98.871,17.093
120.59,99.032,17.093
120.74,99.194,17.093
120.89,99.355,17.093
121.04,99.516,17.132
121.19,99.677,17.132
121.33,99.839,17.132
121.48,100,17.132
121.63,100.16,17.132
121.78,100.32,17.132
121.93,100.48,17.132
122.07,100.65,17.132
122.22,100.81,17.132
122.37,100.97,17.132
122.52,101.13,17.132
122.67,101.29,17.132
122.81,101.45,17.132
122.96,101.61,17.132
123.11,101.77,17.132
123.26,101.94,17.132
123.41,102.1,17.132
123.56,102.26,17.132
123.7,102.42,17.171
123.85,102.58,17.171
124,102.74,17.171
124.15,102.9,17.171
124.3,103.06,17.171
124.44,103.23,17.171
124.59,103.39,17.171
124.74,103.55,17.171
124.89,103.71,17.171
125.04,103.87,17.171
125.19,104.03,17.171
125.33,104.19,17.171
125.48,104.35,17.171
125.63,104.52,17.171
125.78,104.68,17.171
125.93,104.84,17.171
126.07,105,17.171
126.22,105.16,17.209
126.37,105.32,17.209
126.52,105.48,17.209
126.67,105.65,17.209
126.81,105.81,17.209
126.96,105.97,17.209
127.11,106.13,17.209
127.26,106.29,17.209
127.41,106.45,17.209
127.56,106.61,17.209
127.7,106.77,17.209
127.85,106.94,17.209
128,107.1,17.209
128.15,107.26,17.209
128.3,107.42,17.209
128.44,107.58,17.209
128.59,107.74,17.209
128.74,107.9,17.209
128.89,108.06,17.209
129.04,108.23,17.171
129.19,108.39,17.171
129.33,108.55,17.171
129.48,108.71,17.171
129.63,108.87,17.132
129.78,109.03,17.132
129.93,109.19,17.132
130.07,109.35,17.132
130.22,109.52,17.132
130.37,109.68,17.093
130.52,109.84,17.093
130.67,110,17.093
130.81,110.16,17.093
130.96,110.32,17.054
131.11,110.48,17.054
131.26,110.65,17.054
131.41,110.81,17.054
131.56,110.97,17.054
131.7,111.13,17.016
131.85,111.29,17.016
132,111.45,17.016
132.15,111.61,17.016
132.3,111.77,17.016
132.44,111.94,17.016
132.59,112.1,17.016
132.74,112.26,17.016
132.89,112.42,16.977
133.04,112.58,16.977
133.19,112.74,16.977
133.33,112.9,16.977
133.48,113.06,16.977
133.63,113.23,16.977
133.78,113.39,16.977
133.93,113.55,16.977
134.07,113.71,16.977
134.22,113.87,16.977
134.37,114.03,16.977
134.52,114.19,16.977
134.67,114.35,16.977
134.81,114.52,16.977
134.96,114.68,16.977
135.11,114.84,16.977
135.26,115,16.977
135.41,115.16,16.977
135.56,115.32,16.977
135.7,115.48,16.977
135.85,115.65,16.977
136,115.81,16.977
136.15,115.97,16.977
136.3,116.13,16.977
136.44,116.29,16.977
136.59,116.45,17.016
136.74,116.61,17.016
136.89,116.77,17.016
137.04,116.94,17.016
137.19,117.1,17.016
137.33,117.26,17.016
137.48,117.42,17.016
137.63,117.58,17.016
137.78,117.74,17.016
137.93,117.9,17.016
138.07,118.06,17.016
138.22,118.23,17.016
138.37,118.39,17.016
138.52,118.55,17.016
138.67,118.71,17.016
138.81,118.87,17.016
138.96,119.03,17.016
139.11,119.19,17.054
139.26,119.35,17.054
139.41,119.52,17.054
139.56,119.68,17.054
139.7,119.84,17.054
139.85,120,17.054
140,120.16,17.054
140.15,120.32,17.054
140.3,120.48,17.054
140.44,120.65,17.054
140.59,120.81,17.054
140.74,120.97,17.054
140.89,121.13,17.054
141.04,121.29,17.054
141.19,121.45,17.054
141.33,121.61,17.054
141.48,121.77,17.054
141.63,121.94,17.054
141.78,122.1,17.054
141.93,122.26,17.054
142.07,122.42,17.054
142.22,122.58,17.054
142.37,122.74,17.054
142.52,122.9,17.054
142.67,123.06,17.016
142.81,123.23,17.016
142.96,123.39,17.016
143.11,123.55,17.016
143.26,123.71,17.016
143.41,123.87,16.977
143.56,124.03,16.977
143.7,124.19,16.977
143.85,124.35,16.977
144,124.52,16.977
144.15,124.68,16.977
144.3,124.84,16.938
144.44,125,16.938
144.59,125.16,16.899
144.74,125.32,16.899
144.89,125.48,16.86
145.04,125.65,16.86
145.19,125.81,16.822
145.33,125.97,16.822
145.48,126.13,16.783
145.63,126.29,16.783
145.78,126.45,16.744
145.93,126.61,16.744
146.07,126.77,16.705
146.22,126.94,16.705
146.37,127.1,16.667
146.52,127.26,16.667
146.67,127.42,16.628
146.81,127.58,16.589
146.96,127.58,16.55
147.11,127.74,16.512
147.26,127.9,16.473
147.41,128.06,16.434
147.56,128.23,16.395
147.7,128.23,16.357
147.85,128.39,16.318
148,128.55,16.279
148.15,128.71,16.24
148.3,128.87,16.202
148.44,128.87,16.163
148.59,129.03,16.124
148.74,129.19,16.085
148.89,129.35,16.047
149.04,129.52,16.008
149.19,129.52,15.969
149.33,129.68,15.93
149.48,129.84,15.891
149.63,130,15.891
149.78,130.16,15.891
149.93,130.32,15.891
150.07,130.48,15.891
150.22,130.65,15.891
150.37,130.81,15.891
150.52,130.97,15.891
150.67,131.13,15.891
150.81,131.29,15.891
150.96,131.45,15.891
151.11,131.61,15.891
151.26,131.77,15.891
151.41,131.94,15.891
151.56,132.1,15.891
151.7,132.26,15.891
151.85,132.42,15.891
152,132.58,15.891
152.15,132.74,15.891
152.3,132.9,15.891
152.44,133.06,15.891
152.59,133.23,15.891
152.74,133.39,15.891
152.89,133.55,15.891
153.04,133.71,15.891
153.19,133.87,15.891
153.33,134.03,15.891
153.48,134.19,15.891
153.63,134.35,15.891
153.78,134.52,15.891
153.93,134.68,15.891
154.07,134.84,15.93
154.22,135,15.93
154.37,135.16,15.93
154.52,135.32,15.93
154.67,135.48,15.93
154.81,135.65,15.93
154.96,135.81,15.93
155.11,135.97,15.93
155.26,136.13,15.93
155.41,136.29,15.93
155.56,136.45,15.93
155.7,136.61,15.93
155.85,136.77,15.93
156,136.94,15.93
156.15,137.1,15.93
156.3,137.26,15.891
156.44,137.42,15.891
156.59,137.58,15.891
156.74,137.74,15.891
156.89,137.9,15.891
157.04,138.06,15.891
157.19,138.23,15.891
157.33,138.39,15.853
157.48,138.55,15.853
157.63,138.71,15.853
157.78,138.87,15.853
157.93,139.03,15.853
158.07,139.19,15.853
158.22,139.35,15.853
158.37,139.52,15.853
158.52,139.68,15.814
158.67,139.84,15.775
158.81,140,15.775
158.96,140.16,15.736
159.11,140.32,15.698
159.26,140.48,15.659
159.41,140.65,15.62
159.56,140.81,15.62
159.7,140.97,15.581
159.85,141.13,15.543
160,141.29,15.504
160.15,141.45,15.504
160.3,141.61,15.465
160.44,141.77,15.426
160.59,141.94,15.426
160.74,142.1,15.426
160.89,142.26,15.426
161.04,142.42,15.426
161.19,142.58,15.426
161.33,142.74,15.426
161.48,142.9,15.388
161.63,143.06,15.388
161.78,143.23,15.388
161.93,143.39,15.388
162.07,143.55,15.388
162.22,143.71,15.388
162.37,143.87,15.388
162.52,144.03,15.388
162.67,144.19,15.388
162.81,144.35,15.388
162.96,144.52,15.388
163.11,144.68,15.388
163.26,144.84,15.388
163.41,145,15.388
163.56,145.16,15.388
163.7,145.32,15.388
163.85,145.48,15.388
164,145.65,15.388
164.15,145.81,15.388
164.3,145.97,15.388
164.44,146.13,15.388
164.59,146.29,15.388
164.74,146.45,15.388
164.89,146.61,15.388
165.04,146.77,15.388
165.19,146.94,15.388
165.33,147.1,15.388
165.48,147.26,15.388
165.63,147.42,15.388
165.78,147.58,15.388
165.93,147.74,15.388
166.07,147.9,15.426
166.22,148.06,15.426
166.37,148.23,15.426
166.52,148.39,15.426
166.67,148.55,15.426
166.81,148.71,15.426
166.96,148.87,15.426
167.11,149.03,15.426
167.26,149.19,15.426
167.41,149.35,15.426
167.56,149.52,15.426
167.7,149.68,15.426
167.85,149.84,15.426
168,150,15.388
168.15,150.16,15.388
168.3,150.32,15.388
168.44,150.48,15.349
168.59,150.65,15.349
168.74,150.81,15.349
168.89,150.97,15.31
169.04,151.13,15.31
169.19,151.29,15.31
169.33,151.45,15.271
169.48,151.61,15.271
169.63,151.77,15.271
169.78,151.94,15.233
169.93,152.1,15.233
170.07,152.26,15.233
170.22,152.42,15.194
170.37,152.58,15.194
170.52,152.74,15.155
170.67,152.9,15.155
170.81,153.06,15.155
170.96,153.23,15.116
