# Well ID Number:  42-477-20130-13
# Timestamp:  1545230005
# Device Serial Number: 123456789
# Sensor Serial Numbers: [00000013,00000014]
#
position,length,weight
27.513,12.675,20.187
27.679,12.757,20.187
27.846,12.84,20.14
28.013,12.922,20.14
28.18,13.004,20.14
28.346,13.086,20.14
28.513,13.169,20.14
28.68,13.251,20.093
28.847,13.333,20.093
29.013,13.416,20.093
29.18,13.498,20.093
29.347,13.58,20.093
29.514,13.663,20.093
29.68,13.745,20.093
29.847,13.827,20.093
30.014,13.909,20.093
30.181,13.992,20.093
30.347,14.074,20.093
30.514,14.156,20.093
30.681,14.239,20.093
30.848,14.321,20.093
31.014,14.403,20.093
31.181,14.486,20.093
31.348,14.568,20.093
31.515,14.65,20.093
31.681,14.733,20.093
31.848,14.815,20.093
32.015,14.897,20.093
32.182,14.979,20.093
32.348,15.062,20.093
32.515,15.144,20.093
32.682,15.226,20.093
32.849,15.309,20.093
33.015,15.391,20.093
33.182,15.473,20.093
33.349,15.556,20.093
33.516,15.638,20.093
33.682,15.72,20.093
33.849,15.802,20.093
34.016,15.885,20.093
34.182,15.967,20.093
34.349,16.049,20.093
34.516,16.132,20.093
34.683,16.214,20.093
34.849,16.296,20.093
35.016,16.379,20.093
35.183,16.461,20.093
35.35,16.543,20.093
35.516,16.626,20.093
35.683,16.708,20.093
35.85,16.79,20.093
36.017,16.872,20.093
36.183,16.955,20.093
36.35,17.037,20.093
36.517,17.119,20.14
36.684,17.202,20.14
36.85,17.284,20.14
37.017,17.366,20.14
37.184,17.449,20.14
37.351,17.531,20.14
37.517,17.613,20.14
37.684,17.695,20.14
37.851,17.778,20.14
38.018,17.86,20.14
38.184,17.942,20.14
38.351,18.025,20.187
38.518,18.107,20.187
38.685,18.189,20.187
38.851,18.272,20.187
39.018,18.354,20.187
39.185,18.436,20.234
39.352,18.519,20.234
39.518,18.601,20.234
39.685,18.683,20.234
39.852,18.765,20.234
40.019,18.848,20.28
40.185,18.93,20.28
40.352,19.012,20.28
40.519,19.095,20.28
40.686,19.177,20.28
40.852,19.259,20.327
41.019,19.342,20.327
41.186,19.424,20.327
41.352,19.506,20.327
41.519,19.588,20.327
41.686,19.671,20.327
41.853,19.753,20.374
42.019,19.835,20.374
42.186,19.918,20.374
42.353,20,20.421
42.52,20.082,20.421
42.686,20.165,20.421
42.853,20.247,20.421
43.02,20.329,20.467
43.187,20.412,20.467
43.353,20.494,20.467
43.52,20.576,20.514
43.687,20.658,20.514
43.854,20.741,20.514
44.02,20.823,20.514
44.187,20.905,20.561
44.354,20.988,20.561
44.521,21.07,20.561
44.687,21.152,20.607
44.854,21.235,20.607
45.021,21.317,20.607
45.188,21.399,20.607
45.354,21.481,20.654
45.521,21.564,20.654
45.688,21.646,20.654
45.855,21.728,20.701
46.021,21.811,20.701
46.188,21.893,20.748
46.355,21.975,20.748
46.522,22.058,20.748
46.688,22.14,20.794
46.855,22.222,20.794
47.022,22.305,20.794
47.189,22.387,20.841
47.355,22.469,20.841
47.522,22.551,20.841
47.689,22.634,20.841
47.855,22.716,20.888
48.022,22.798,20.888
48.189,22.881,20.888
48.356,22.963,20.935
48.522,23.045,20.935
48.689,23.128,20.935
48.856,23.21,20.935
49.023,23.292,20.981
49.189,23.374,20.981
49.356,23.457,21.028
49.523,23.539,21.028
49.69,23.621,21.075
49.856,23.704,21.121
50.023,23.786,21.121
50.19,23.868,21.168
50.357,23.951,21.168
50.523,24.033,21.215
50.69,24.115,21.215
50.857,24.198,21.262
51.024,24.28,21.262
51.19,24.362,21.308
51.357,24.444,21.355
51.524,24.527,21.355
51.691,24.609,21.402
51.857,24.691,21.449
52.024,24.774,21.449
52.191,24.856,21.495
52.358,24.938,21.542
52.524,25.021,21.542
52.691,25.103,21.589
52.858,25.185,21.589
53.025,25.267,21.589
53.191,25.35,21.636
53.358,25.432,21.636
53.525,25.514,21.682
53.692,25.597,21.682
53.858,25.679,21.682
54.025,25.761,21.729
54.192,25.844,21.729
54.358,25.926,21.729
54.525,26.008,21.776
54.692,26.091,21.776
54.859,26.173,21.822
55.025,26.255,21.822
55.192,26.337,21.869
55.359,26.42,21.869
55.526,26.502,21.916
55.692,26.584,21.916
55.859,26.667,21.963
56.026,26.749,21.963
56.193,26.831,22.009
56.359,26.914,22.009
56.526,26.996,22.056
56.693,27.078,22.056
56.86,27.16,22.103
57.026,27.243,22.103
57.193,27.325,22.103
57.36,27.407,22.15
57.527,27.49,22.15
57.693,27.572,22.196
57.86,27.654,22.196
58.027,27.737,22.196
58.194,27.819,22.243
58.36,27.901,22.243
58.527,27.984,22.29
58.694,28.066,22.29
58.861,28.148,22.29
59.027,28.23,22.29
59.194,28.313,22.336
59.361,28.395,22.336
59.528,28.477,22.336
59.694,28.56,22.383
59.861,28.642,22.383
60.028,28.724,22.383
60.195,28.807,22.383
60.361,28.889,22.43
60.528,28.971,22.43
60.695,29.053,22.43
60.862,29.136,22.43
61.028,29.218,22.43
61.195,29.3,22.43
61.362,29.383,22.477
61.528,29.465,22.477
61.695,29.547,22.477
61.862,29.63,22.477
62.029,29.712,22.477
62.195,29.794,22.477
62.362,29.877,22.523
62.529,29.959,22.523
62.696,30.041,22.523
62.862,30.123,22.523
63.029,30.206,22.57
63.196,30.288,22.57
63.363,30.37,22.57
63.529,30.453,22.57
63.696,30.535,22.617
63.863,30.617,22.617
64.03,30.7,22.617
64.196,30.782,22.617
64.363,30.864,22.664
64.53,30.947,22.664
64.697,31.029,22.664
64.863,31.111,22.664
65.03,31.193,22.664
65.197,31.276,22.664
65.364,31.358,22.71
65.53,31.44,22.71
65.697,31.523,22.71
65.864,31.605,22.71
66.031,31.687,22.71
66.197,31.77,22.71
66.364,31.852,22.757
66.531,31.934,22.757
66.698,32.016,22.757
66.864,32.099,22.757
67.031,32.181,22.757
67.198,32.263,22.757
67.365,32.346,22.757
67.531,32.428,22.757
67.698,32.51,22.757
67.865,32.593,22.757
68.031,32.675,22.757
68.198,32.757,22.757
68.365,32.84,22.804
68.532,32.922,22.804
68.698,33.004,22.804
68.865,33.086,22.804
69.032,33.169,22.804
69.199,33.251,22.804
69.365,33.333,22.85
69.532,33.416,22.85
69.699,33.498,22.85
69.866,33.58,22.85
70.032,33.663,22.85
70.199,33.745,22.85
70.366,33.827,22.897
70.533,33.909,22.897
70.699,33.992,22.897
70.866,34.074,22.944
71.033,34.156,22.944
71.2,34.239,22.944
71.366,34.321,22.991
71.533,34.403,22.991
71.7,34.486,22.991
71.867,34.568,23.037
72.033,34.65,23.037
72.2,34.733,23.037
72.367,34.815,23.084
72.534,34.897,23.084
72.7,34.979,23.131
72.867,35.062,23.131
73.034,35.144,23.131
73.201,35.226,23.178
73.367,35.309,23.178
73.534,35.391,23.224
73.701,35.473,23.224
73.868,35.556,23.224
74.034,35.638,23.271
74.201,35.72,23.271
74.368,35.802,23.318
74.535,35.885,23.318
74.701,35.967,23.318
74.868,36.049,23.364
75.035,36.132,23.364
75.201,36.214,23.364
75.368,36.296,23.411
75.535,36.379,23.411
75.702,36.461,23.411
75.868,36.543,23.458
76.035,36.626,23.458
76.202,36.708,23.458
76.369,36.79,23.505
76.535,36.872,23.505
76.702,36.955,23.505
76.869,37.037,23.551
77.036,37.119,23.551
77.202,37.202,23.551
77.369,37.284,23.598
77.536,37.366,23.598
77.703,37.449,23.598
77.869,37.531,23.645
78.036,37.613,23.645
78.203,37.695,23.645
78.37,37.778,23.692
78.536,37.86,23.692
78.703,37.942,23.692
78.87,38.025,23.692
79.037,38.107,23.692
79.203,38.189,23.692
79.37,38.272,23.738
79.537,38.354,23.738
79.704,38.436,23.738
79.87,38.519,23.738
80.037,38.601,23.738
80.204,38.683,23.738
80.371,38.765,23.785
80.537,38.848,23.785
80.704,38.93,23.832
80.871,39.012,23.832
81.038,39.095,23.879
81.204,39.177,23.879
81.371,39.259,23.925
81.538,39.342,23.925
81.704,39.424,23.972
81.871,39.506,23.972
82.038,39.588,24.019
82.205,39.671,24.019
82.371,39.753,24.065
82.538,39.835,24.065
82.705,39.918,24.112
82.872,40,24.112
83.038,40.082,24.112
83.205,40.165,24.159
83.372,40.247,24.159
83.539,40.329,24.206
83.705,40.412,24.206
83.872,40.494,24.206
84.039,40.576,24.252
84.206,40.658,24.252
84.372,40.741,24.299
84.539,40.823,24.299
84.706,40.905,24.299
84.873,40.988,24.299
85.039,41.07,24.346
85.206,41.152,24.346
85.373,41.235,24.346
85.54,41.317,24.346
85.706,41.399,24.346
85.873,41.481,24.393
86.04,41.564,24.393
86.207,41.646,24.393
86.373,41.728,24.393
86.54,41.811,24.439
86.707,41.893,24.439
86.874,41.975,24.439
87.04,42.058,24.439
87.207,42.14,24.439
87.374,42.222,24.439
87.541,42.305,24.486
87.707,42.387,24.486
87.874,42.469,24.486
88.041,42.551,24.486
88.208,42.634,24.486
88.374,42.716,24.486
88.541,42.798,24.486
88.708,42.881,24.486
88.874,42.963,24.486
89.041,43.045,24.486
89.208,43.128,24.486
89.375,43.21,24.486
89.541,43.292,24.486
89.708,43.374,24.486
89.875,43.457,24.486
90.042,43.539,24.486
90.208,43.621,24.486
90.375,43.704,24.486
90.542,43.786,24.486
90.709,43.868,24.486
90.875,43.951,24.486
91.042,44.033,24.486
91.209,44.115,24.486
91.376,44.198,24.486
91.542,44.28,24.486
91.709,44.362,24.486
91.876,44.444,24.486
92.043,44.527,24.486
92.209,44.609,24.486
92.376,44.691,24.486
92.543,44.774,24.486
92.71,44.856,24.486
92.876,44.938,24.486
93.043,45.021,24.486
93.21,45.103,24.486
93.377,45.185,24.486
93.543,45.267,24.486
93.71,45.35,24.486
93.877,45.432,24.486
94.044,45.514,24.486
94.21,45.597,24.486
94.377,45.679,24.486
94.544,45.761,24.486
94.711,45.844,24.486
94.877,45.926,24.486
95.044,46.008,24.486
95.211,46.091,24.486
95.377,46.173,24.486
95.544,46.255,24.486
95.711,46.337,24.486
95.878,46.42,24.486
96.044,46.502,24.486
96.211,46.584,24.486
96.378,46.667,24.486
96.545,46.749,24.486
96.711,46.831,24.533
96.878,46.914,24.533
97.045,46.996,24.533
97.212,47.078,24.533
97.378,47.16,24.533
97.545,47.243,24.533
97.712,47.325,24.533
97.879,47.407,24.533
98.045,47.49,24.533
98.212,47.572,24.533
98.379,47.654,24.533
98.546,47.737,24.533
98.712,47.819,24.579
98.879,47.901,24.579
99.046,47.984,24.579
99.213,48.066,24.579
99.379,48.148,24.579
99.546,48.23,24.579
99.713,48.313,24.579
99.88,48.395,24.579
100.05,48.477,24.579
100.21,48.56,24.579
100.38,48.642,24.579
100.55,48.724,24.579
100.71,48.807,24.579
100.88,48.889,24.579
101.05,48.971,24.579
101.21,49.053,24.579
101.38,49.136,24.579
101.55,49.218,24.579
101.71,49.3,24.579
101.88,49.383,24.579
102.05,49.465,24.579
102.21,49.547,24.579
102.38,49.63,24.579
102.55,49.712,24.579
102.71,49.794,24.579
102.88,49.877,24.533
103.05,49.959,24.533
103.21,50.041,24.533
103.38,50.123,24.533
103.55,50.206,24.533
103.71,50.288,24.533
103.88,50.37,24.533
104.05,50.453,24.533
104.21,50.535,24.533
104.38,50.617,24.533
104.55,50.7,24.533
104.72,50.782,24.533
104.88,50.864,24.533
105.05,50.947,24.533
105.22,51.029,24.533
105.38,51.111,24.533
105.55,51.193,24.533
105.72,51.276,24.579
105.88,51.358,24.579
106.05,51.44,24.579
106.22,51.523,24.579
106.38,51.605,24.579
106.55,51.687,24.579
106.72,51.77,24.626
106.88,51.852,24.626
107.05,51.934,24.626
107.22,52.016,24.626
107.38,52.099,24.673
107.55,52.181,24.673
107.72,52.263,24.673
107.88,52.346,24.673
108.05,52.428,24.72
108.22,52.51,24.72
108.38,52.593,24.72
108.55,52.675,24.72
108.72,52.757,24.766
108.88,52.84,24.766
109.05,52.922,24.766
109.22,53.004,24.813
109.38,53.086,24.813
109.55,53.169,24.813
109.72,53.251,24.86
109.88,53.333,24.86
110.05,53.416,24.86
110.22,53.498,24.907
110.38,53.58,24.907
110.55,53.663,24.907
110.72,53.745,24.953
110.88,53.827,24.953
111.05,53.909,25
111.22,53.992,25
111.38,54.074,25.047
111.55,54.156,25.047
111.72,54.239,25.047
111.89,54.321,25.093
112.05,54.403,25.093
112.22,54.486,25.14
112.39,54.568,25.14
112.55,54.65,25.187
112.72,54.733,25.187
112.89,54.815,25.234
113.05,54.897,25.234
113.22,54.979,25.234
113.39,55.062,25.28
113.55,55.144,25.28
113.72,55.226,25.327
113.89,55.309,25.327
114.05,55.391,25.327
114.22,55.473,25.374
114.39,55.556,25.374
114.55,55.638,25.421
114.72,55.72,25.421
114.89,55.802,25.421
115.05,55.885,25.467
115.22,55.967,25.467
115.39,56.049,25.514
115.55,56.132,25.514
115.72,56.214,25.514
115.89,56.296,25.561
116.05,56.379,25.561
116.22,56.461,25.561
116.39,56.543,25.607
116.55,56.626,25.607
116.72,56.708,25.654
116.89,56.79,25.654
117.05,56.872,25.701
117.22,56.955,25.701
117.39,57.037,25.701
117.55,57.119,25.748
117.72,57.202,25.748
117.89,57.284,25.794
118.05,57.366,25.794
118.22,57.449,25.841
118.39,57.531,25.841
118.55,57.613,25.841
118.72,57.695,25.888
118.89,57.778,25.888
119.06,57.86,25.888
119.22,57.942,25.935
119.39,58.025,25.935
119.56,58.107,25.935
119.72,58.189,25.981
119.89,58.272,25.981
120.06,58.354,25.981
120.22,58.436,26.028
120.39,58.519,26.028
120.56,58.601,26.028
120.72,58.683,26.028
120.89,58.765,26.028
121.06,58.848,26.075
121.22,58.93,26.075
121.39,59.012,26.075
121.56,59.095,26.075
121.72,59.177,26.075
121.89,59.259,26.075
122.06,59.342,26.121
122.22,59.424,26.121
122.39,59.506,26.121
122.56,59.588,26.121
122.72,59.671,26.121
122.89,59.753,26.168
123.06,59.835,26.168
123.22,59.918,26.168
123.39,60,26.168
123.56,60.082,26.168
123.72,60.165,26.168
123.89,60.247,26.215
124.06,60.329,26.215
124.22,60.412,26.215
124.39,60.494,26.215
124.56,60.576,26.262
124.72,60.658,26.262
124.89,60.741,26.262
125.06,60.823,26.308
125.22,60.905,26.308
125.39,60.988,26.308
125.56,61.07,26.308
125.72,61.152,26.355
125.89,61.235,26.355
126.06,61.317,26.355
126.23,61.399,26.355
126.39,61.481,26.355
126.56,61.564,26.355
126.73,61.646,26.355
126.89,61.728,26.355
127.06,61.811,26.355
127.23,61.893,26.355
127.39,61.975,26.402
127.56,62.058,26.402
127.73,62.14,26.402
127.89,62.222,26.402
128.06,62.305,26.402
128.23,62.387,26.402
128.39,62.469,26.402
128.56,62.551,26.402
128.73,62.634,26.402
128.89,62.716,26.402
129.06,62.798,26.402
129.23,62.881,26.449
129.39,62.963,26.449
129.56,63.045,26.449
129.73,63.128,26.449
129.89,63.21,26.449
130.06,63.292,26.449
130.23,63.374,26.449
130.39,63.457,26.449
130.56,63.539,26.449
130.73,63.621,26.449
130.89,63.704,26.449
131.06,63.786,26.449
131.23,63.868,26.402
131.39,63.951,26.402
131.56,64.033,26.402
131.73,64.115,26.402
131.89,64.198,26.402
132.06,64.28,26.402
132.23,64.362,26.402
132.39,64.444,26.402
132.56,64.527,26.402
132.73,64.609,26.402
132.89,64.691,26.402
133.06,64.774,26.402
133.23,64.856,26.402
133.4,64.938,26.402
133.56,65.021,26.402
133.73,65.103,26.402
133.9,65.185,26.402
134.06,65.267,26.402
134.23,65.35,26.402
134.4,65.432,26.402
134.56,65.514,26.402
134.73,65.597,26.355
134.9,65.679,26.355
135.06,65.761,26.355
135.23,65.844,26.355
135.4,65.926,26.355
135.56,66.008,26.355
135.73,66.091,26.355
135.9,66.173,26.355
136.06,66.255,26.355
136.23,66.337,26.355
136.4,66.42,26.308
136.56,66.502,26.308
136.73,66.584,26.308
136.9,66.667,26.308
137.06,66.749,26.308
137.23,66.831,26.262
137.4,66.914,26.262
137.56,66.996,26.262
137.73,67.078,26.262
137.9,67.16,26.262
138.06,67.243,26.215
138.23,67.325,26.215
138.4,67.407,26.168
138.56,67.49,26.168
138.73,67.572,26.121
138.9,67.654,26.121
139.06,67.737,26.075
139.23,67.819,26.075
139.4,67.901,26.028
139.56,67.984,26.028
139.73,68.066,25.981
139.9,68.148,25.935
140.06,68.23,25.935
140.23,68.313,25.888
140.4,68.395,25.841
140.57,68.477,25.841
140.73,68.56,25.794
140.9,68.642,25.748
141.07,68.724,25.748
141.23,68.807,25.701
141.4,68.889,25.654
141.57,68.971,25.654
141.73,69.053,25.607
141.9,69.136,25.561
142.07,69.218,25.561
142.23,69.3,25.514
142.4,69.383,25.467
142.57,69.465,25.467
142.73,69.547,25.421
142.9,69.63,25.374
143.07,69.712,25.327
143.23,69.794,25.327
143.4,69.877,25.28
143.57,69.959,25.234
143.73,70.041,25.234
143.9,70.123,25.187
144.07,70.206,25.14
144.23,70.288,25.14
144.4,70.37,25.093
144.57,70.453,25.047
144.73,70.535,25.047
144.9,70.617,25
145.07,70.7,24.953
145.23,70.782,24.953
145.4,70.864,24.907
145.57,70.947,24.86
145.73,71.029,24.86
145.9,71.111,24.813
146.07,71.193,24.766
146.23,71.276,24.72
146.4,71.358,24.673
146.57,71.44,24.626
146.73,71.44,24.579
146.9,71.523,24.533
147.07,71.605,24.486
147.23,71.687,24.439
147.4,71.77,24.393
147.57,71.852,24.346
147.74,71.934,24.299
147.9,72.016,24.252
148.07,72.099,24.206
148.24,72.181,24.159
148.4,72.263,24.112
148.57,72.346,24.065
148.74,72.428,24.019
148.9,72.51,23.972
149.07,72.593,23.925
149.24,72.675,23.879
149.4,72.757,23.879
149.57,72.84,23.832
149.74,72.922,23.832
149.9,73.004,23.785
150.07,73.086,23.738
150.24,73.169,23.738
150.4,73.251,23.692
150.57,73.333,23.692
150.74,73.416,23.645
150.9,73.498,23.598
151.07,73.58,23.598
151.24,73.663,23.551
151.4,73.745,23.505
151.57,73.827,23.505
151.74,73.909,23.458
151.9,73.992,23.411
152.07,74.074,23.411
152.24,74.156,23.364
152.4,74.239,23.364
152.57,74.321,23.318
152.74,74.403,23.318
152.9,74.486,23.271
153.07,74.568,23.271
153.24,74.65,23.224
153.4,74.733,23.224
153.57,74.815,23.178
153.74,74.897,23.178
153.9,74.979,23.131
154.07,75.062,23.131
154.24,75.144,23.084
154.4,75.226,23.084
154.57,75.309,23.084
154.74,75.391,23.037
154.91,75.473,23.037
155.07,75.556,22.991
155.24,75.638,22.944
155.41,75.638,22.897
155.57,75.72,22.85
155.74,75.802,22.804
155.91,75.885,22.757
156.07,75.885,22.71
156.24,75.967,22.664
156.41,76.049,22.617
156.57,76.132,22.57
156.74,76.214,22.523
156.91,76.296,22.477
157.07,76.379,22.43
157.24,76.461,22.383
157.41,76.543,22.336
157.57,76.626,22.29
157.74,76.708,22.243
157.91,76.79,22.243
158.07,76.872,22.243
158.24,76.955,22.196
158.41,77.037,22.196
158.57,77.119,22.196
158.74,77.202,22.196
158.91,77.284,22.196
159.07,77.366,22.196
159.24,77.449,22.196
159.41,77.531,22.196
159.57,77.613,22.196
159.74,77.695,22.196
159.91,77.778,22.196
160.07,77.86,22.196
160.24,77.942,22.196
160.41,78.025,22.196
160.57,78.107,22.196
160.74,78.189,22.196
160.91,78.272,22.196
161.07,78.354,22.243
161.24,78.436,22.243
161.41,78.519,22.243
161.57,78.601,22.243
161.74,78.683,22.243
161.91,78.765,22.243
162.08,78.848,22.243
162.24,78.93,22.243
162.41,79.012,22.243
162.58,79.095,22.243
162.74,79.177,22.243
162.91,79.259,22.243
163.08,79.342,22.243
163.24,79.424,22.243
163.41,79.506,22.243
163.58,79.588,22.243
163.74,79.671,22.243
163.91,79.753,22.243
164.08,79.835,22.243
164.24,79.918,22.243
164.41,80,22.196
164.58,80.082,22.196
164.74,80.165,22.196
164.91,80.247,22.196
165.08,80.329,22.196
165.24,80.412,22.196
165.41,80.494,22.15
165.58,80.576,22.15
165.74,80.658,22.103
165.91,80.741,22.056
166.08,80.823,22.056
166.24,80.905,22.009
166.41,80.988,21.963
166.58,81.07,21.963
166.74,81.152,21.916
166.91,81.235,21.869
167.08,81.317,21.869
167.24,81.399,21.822
167.41,81.481,21.822
167.58,81.564,21.776
167.74,81.646,21.729
167.91,81.728,21.729
168.08,81.811,21.682
168.24,81.893,21.636
168.41,81.975,21.589
168.58,82.058,21.542
168.74,82.14,21.495
168.91,82.222,21.495
169.08,82.305,21.449
169.25,82.387,21.402
169.41,82.469,21.402
169.58,82.551,21.355
169.75,82.634,21.402
169.91,82.716,21.449
170.08,82.798,21.495
170.25,82.881,21.495
170.41,82.963,21.495
170.58,83.045,21.495
170.75,83.128,21.542
170.91,83.21,21.589
171.08,83.292,21.589
171.25,83.374,21.636
171.41,83.457,21.682
171.58,83.539,21.682
171.75,83.621,21.729
171.91,83.704,21.776
172.08,83.786,21.822
172.25,83.868,21.822
172.41,83.951,21.869
172.58,84.033,21.869
172.75,84.115,21.916
172.91,84.198,21.916
173.08,84.28,21.916
173.25,84.362,21.963
173.41,84.444,22.009
173.58,84.527,22.009
173.75,84.609,22.056
173.91,84.691,22.103
174.08,84.691,22.15
174.25,84.774,22.196
174.41,84.856,22.243
174.58,84.938,22.29
174.75,85.021,22.336
174.91,85.103,22.383
175.08,85.185,22.383
175.25,85.267,22.43
175.41,85.35,22.477
175.58,85.35,22.523
175.75,85.35,22.57
175.91,85.432,22.617
176.08,85.432,22.664
176.25,85.432,22.71
176.42,85.432,22.757
176.58,85.432,22.804
176.75,85.514,22.85
176.92,85.514,22.897
177.08,85.514,22.944
177.25,85.597,22.991
177.42,85.597,23.037
177.58,85.597,23.084
177.75,85.679,23.084
177.92,85.679,23.037
178.08,85.679,22.991
178.25,85.679,22.944
178.42,85.679,22.897
178.58,85.679,22.85
178.75,85.679,22.804
178.92,85.679,22.757
179.08,85.679,22.71
179.25,85.679,22.664
179.42,85.679,22.617
179.58,85.679,22.57
179.75,85.679,22.523
179.92,85.679,22.477
180.08,85.679,22.43
180.25,85.679,22.383
180.42,85.679,22.336
180.58,85.679,22.29
180.75,85.679,22.243
180.92,85.679,22.196
181.08,85.597,22.196
181.25,85.514,22.15
181.42,85.514,22.103
181.58,85.514,22.056
181.75,85.514,22.009
181.92,85.432,21.963
182.08,85.432,21.916
182.25,85.432,21.869
182.42,85.432,21.822
182.58,85.432,21.776
182.75,85.432,21.729
182.92,85.35,21.682
183.08,85.35,21.636
183.25,85.35,21.589
183.42,85.267,21.542
183.58,85.267,21.495
183.75,85.267,21.449
183.92,85.185,21.402
184.09,85.185,21.355
184.25,85.185,21.308
184.42,85.185,21.262
184.59,85.103,21.215
184.75,85.103,21.168
184.92,85.021,21.121
185.09,85.021,21.075
185.25,84.938,21.028
185.42,84.856,21.028
185.59,84.774,21.028
185.75,84.691,20.981
185.92,84.609,20.981
186.09,84.527,20.981
186.25,84.444,20.981
186.42,84.362,20.981
186.59,84.28,20.981
186.75,84.198,20.981
186.92,84.115,20.981
187.09,84.033,20.981
187.25,83.951,21.028
187.42,83.868,21.028
187.59,83.786,21.028
187.75,83.704,21.075
187.92,83.621,21.075
188.09,83.539,21.075
188.25,83.457,21.075
188.42,83.374,21.075
188.59,83.292,21.075
188.75,83.21,21.075
188.92,83.128,21.121
189.09,83.045,21.168
189.25,82.963,21.215
189.42,82.881,21.262
189.59,82.798,21.308
189.75,82.716,21.308
189.92,82.634,21.308
