# Well ID Number:  42-477-20130-13
# Timestamp:  1545230005
# Device Serial Number: 123456789
# Sensor Serial Numbers: [00000013,00000014]
#
position,length,weight
21.65,14.261,17.409
21.829,14.437,17.409
22.008,14.613,17.445
22.187,14.789,17.482
22.366,14.965,17.482
22.545,15.141,17.518
22.724,15.317,17.555
22.903,15.493,17.555
23.082,15.669,17.591
23.26,15.845,17.628
23.439,16.021,17.664
23.618,16.021,17.701
23.797,16.197,17.737
23.976,16.373,17.774
24.155,16.549,17.81
24.334,16.725,17.847
24.513,16.725,17.883
24.692,16.901,17.92
24.871,17.077,17.956
25.05,17.254,17.993
25.229,17.43,18.029
25.408,17.606,18.066
25.586,17.782,18.102
25.765,17.958,18.102
25.944,18.134,18.139
26.123,18.31,18.175
26.302,18.486,18.212
26.481,18.662,18.248
26.66,18.838,18.285
26.839,19.014,18.285
27.018,19.19,18.321
27.197,19.366,18.358
27.376,19.542,18.358
27.555,19.718,18.394
27.734,19.894,18.431
27.913,20.07,18.431
28.091,20.246,18.467
28.27,20.423,18.467
28.449,20.599,18.467
28.628,20.775,18.467
28.807,20.951,18.467
28.986,21.127,18.467
29.165,21.303,18.467
29.344,21.479,18.467
29.523,21.655,18.467
29.702,21.831,18.467
29.881,22.007,18.467
30.06,22.183,18.467
30.239,22.359,18.467
30.417,22.535,18.504
30.596,22.711,18.504
30.775,22.887,18.504
30.954,23.063,18.504
31.133,23.239,18.504
31.312,23.415,18.54
31.491,23.592,18.577
31.67,23.768,18.613
31.849,23.944,18.65
32.028,24.12,18.686
32.207,24.296,18.723
32.386,24.472,18.759
32.565,24.648,18.796
32.744,24.824,18.832
32.922,25,18.869
33.101,25.176,18.905
33.28,25.352,18.942
33.459,25.528,18.978
33.638,25.528,19.015
33.817,25.704,19.051
33.996,25.88,19.088
34.175,26.056,19.124
34.354,26.056,19.161
34.533,26.232,19.197
34.712,26.408,19.234
34.891,26.585,19.27
35.07,26.585,19.307
35.249,26.761,19.343
35.427,26.937,19.38
35.606,27.113,19.38
35.785,27.289,19.416
35.964,27.465,19.416
36.143,27.641,19.416
36.322,27.817,19.453
36.501,27.993,19.453
36.68,28.169,19.489
36.859,28.345,19.489
37.038,28.521,19.489
37.217,28.697,19.526
37.396,28.873,19.526
37.575,29.049,19.526
37.753,29.225,19.526
37.932,29.401,19.526
38.111,29.577,19.526
38.29,29.754,19.526
38.469,29.93,19.526
38.648,30.106,19.526
38.827,30.282,19.526
39.006,30.458,19.526
39.185,30.634,19.526
39.364,30.81,19.526
39.543,30.986,19.526
39.722,31.162,19.526
39.901,31.338,19.562
40.08,31.514,19.562
40.258,31.69,19.562
40.437,31.866,19.562
40.616,32.042,19.562
40.795,32.218,19.562
40.974,32.394,19.599
41.153,32.57,19.599
41.332,32.746,19.599
41.511,32.923,19.599
41.69,33.099,19.599
41.869,33.275,19.599
42.048,33.451,19.599
42.227,33.627,19.599
42.406,33.803,19.599
42.584,33.979,19.599
42.763,34.155,19.599
42.942,34.331,19.599
43.121,34.507,19.562
43.3,34.683,19.562
43.479,34.859,19.526
43.658,35.035,19.526
43.837,35.211,19.489
44.016,35.387,19.489
44.195,35.563,19.489
44.374,35.739,19.453
44.553,35.915,19.453
44.732,36.092,19.416
44.911,36.268,19.416
45.089,36.444,19.416
45.268,36.62,19.416
45.447,36.796,19.416
45.626,36.972,19.416
45.805,37.148,19.416
45.984,37.324,19.416
46.163,37.5,19.416
46.342,37.676,19.416
46.521,37.852,19.416
46.7,38.028,19.416
46.879,38.204,19.416
47.058,38.38,19.38
47.237,38.556,19.38
47.416,38.732,19.38
47.594,38.908,19.38
47.773,39.085,19.343
47.952,39.261,19.343
48.131,39.437,19.343
48.31,39.613,19.307
48.489,39.789,19.307
48.668,39.965,19.307
48.847,40.141,19.307
49.026,40.317,19.27
49.205,40.493,19.27
49.384,40.669,19.27
49.563,40.845,19.234
49.742,41.021,19.234
49.92,41.197,19.234
50.099,41.373,19.197
50.278,41.549,19.197
50.457,41.725,19.197
50.636,41.901,19.161
50.815,42.077,19.161
50.994,42.254,19.161
51.173,42.43,19.161
51.352,42.606,19.161
51.531,42.782,19.161
51.71,42.958,19.161
51.889,43.134,19.161
52.068,43.31,19.197
52.247,43.486,19.197
52.425,43.662,19.197
52.604,43.838,19.197
52.783,44.014,19.197
52.962,44.19,19.197
53.141,44.366,19.197
53.32,44.542,19.197
53.499,44.718,19.197
53.678,44.894,19.197
53.857,45.07,19.197
54.036,45.246,19.197
54.215,45.423,19.197
54.394,45.599,19.197
54.573,45.775,19.197
54.751,45.951,19.197
54.93,46.127,19.197
55.109,46.303,19.197
55.288,46.479,19.197
55.467,46.655,19.161
55.646,46.831,19.124
55.825,47.007,19.088
56.004,47.183,19.051
56.183,47.359,19.015
56.362,47.535,18.978
56.541,47.711,18.942
56.72,47.887,18.905
56.899,48.063,18.869
57.078,48.239,18.832
57.256,48.415,18.796
57.435,48.592,18.759
57.614,48.768,18.723
57.793,48.944,18.686
57.972,49.12,18.65
58.151,49.296,18.65
58.33,49.472,18.613
58.509,49.648,18.577
58.688,49.824,18.54
58.867,50,18.504
59.046,50.176,18.467
59.225,50.352,18.467
59.404,50.528,18.431
59.583,50.704,18.394
59.761,50.88,18.358
59.94,51.056,18.358
60.119,51.232,18.358
60.298,51.408,18.321
60.477,51.585,18.321
60.656,51.761,18.321
60.835,51.937,18.285
61.014,52.113,18.285
61.193,52.289,18.285
61.372,52.465,18.285
61.551,52.641,18.248
61.73,52.817,18.248
61.909,52.993,18.248
62.087,53.169,18.212
62.266,53.345,18.175
62.445,53.521,18.175
62.624,53.697,18.139
62.803,53.873,18.102
62.982,54.049,18.102
63.161,54.225,18.066
63.34,54.401,18.029
63.519,54.577,18.029
63.698,54.754,17.993
63.877,54.93,17.956
64.056,55.106,17.956
64.235,55.282,17.92
64.414,55.458,17.883
64.592,55.634,17.847
64.771,55.81,17.81
64.95,55.986,17.774
65.129,56.162,17.737
65.308,56.338,17.701
65.487,56.514,17.701
65.666,56.69,17.664
65.845,56.866,17.628
66.024,57.042,17.591
66.203,57.218,17.555
66.382,57.394,17.518
66.561,57.57,17.482
66.74,57.746,17.482
66.918,57.923,17.445
67.097,58.099,17.445
67.276,58.275,17.409
67.455,58.451,17.409
67.634,58.627,17.372
67.813,58.803,17.336
67.992,58.979,17.336
68.171,59.155,17.299
68.35,59.331,17.299
68.529,59.507,17.263
68.708,59.683,17.263
68.887,59.859,17.226
69.066,60.035,17.226
69.245,60.211,17.19
69.423,60.387,17.153
69.602,60.563,17.153
69.781,60.739,17.117
69.96,60.915,17.08
70.139,61.092,17.08
70.318,61.268,17.044
70.497,61.444,17.044
70.676,61.62,17.007
70.855,61.796,16.971
71.034,61.972,16.971
71.213,62.148,16.934
71.392,62.324,16.934
71.571,62.5,16.898
71.75,62.676,16.861
71.928,62.852,16.861
72.107,63.028,16.825
72.286,63.204,16.788
72.465,63.38,16.788
72.644,63.556,16.752
72.823,63.732,16.715
73.002,63.908,16.715
73.181,64.085,16.679
73.36,64.261,16.642
73.539,64.437,16.642
73.718,64.613,16.606
73.897,64.789,16.569
74.076,64.965,16.533
74.254,65.141,16.533
74.433,65.317,16.496
74.612,65.493,16.46
74.791,65.669,16.423
74.97,65.845,16.387
75.149,66.021,16.35
75.328,66.197,16.314
75.507,66.373,16.314
75.686,66.549,16.277
75.865,66.725,16.241
76.044,66.901,16.204
76.223,67.077,16.168
76.402,67.254,16.168
76.581,67.43,16.131
76.759,67.606,16.095
76.938,67.782,16.095
77.117,67.958,16.058
77.296,68.134,16.022
77.475,68.31,15.985
77.654,68.486,15.985
77.833,68.662,15.949
78.012,68.838,15.912
78.191,69.014,15.912
78.37,69.19,15.876
78.549,69.366,15.839
78.728,69.542,15.839
78.907,69.718,15.839
79.085,69.894,15.839
79.264,70.07,15.803
79.443,70.246,15.803
79.622,70.423,15.803
79.801,70.599,15.803
79.98,70.775,15.803
80.159,70.951,15.766
80.338,71.127,15.766
80.517,71.303,15.766
80.696,71.479,15.766
80.875,71.655,15.766
81.054,71.831,15.766
81.233,72.007,15.766
81.412,72.183,15.766
81.59,72.359,15.766
81.769,72.535,15.766
81.948,72.711,15.803
82.127,72.887,15.803
82.306,73.063,15.803
82.485,73.239,15.803
82.664,73.415,15.803
82.843,73.592,15.803
83.022,73.768,15.803
83.201,73.944,15.803
83.38,74.12,15.803
83.559,74.296,15.766
83.738,74.472,15.766
83.917,74.648,15.73
84.095,74.824,15.693
84.274,75,15.693
84.453,75.176,15.657
84.632,75.352,15.62
84.811,75.528,15.584
84.99,75.704,15.584
85.169,75.88,15.547
85.348,76.056,15.511
85.527,76.232,15.511
85.706,76.408,15.474
85.885,76.585,15.438
86.064,76.761,15.401
86.243,76.761,15.365
86.421,76.937,15.328
86.6,77.113,15.292
86.779,77.289,15.255
86.958,77.465,15.219
87.137,77.465,15.182
87.316,77.641,15.146
87.495,77.817,15.109
87.674,77.993,15.073
87.853,78.169,15.036
88.032,78.345,15
88.211,78.345,14.964
88.39,78.521,14.927
88.569,78.697,14.891
88.748,78.873,14.854
88.926,79.049,14.854
89.105,79.225,14.818
89.284,79.401,14.818
89.463,79.577,14.781
89.642,79.754,14.781
89.821,79.93,14.745
90,80.106,14.745
90.179,80.282,14.708
90.358,80.458,14.708
90.537,80.634,14.672
90.716,80.81,14.672
90.895,80.986,14.635
91.074,81.162,14.635
91.252,81.338,14.599
91.431,81.514,14.599
91.61,81.69,14.599
91.789,81.866,14.562
91.968,82.042,14.562
92.147,82.218,14.562
92.326,82.394,14.562
92.505,82.57,14.526
92.684,82.746,14.526
92.863,82.923,14.526
93.042,83.099,14.489
93.221,83.275,14.489
93.4,83.451,14.489
93.579,83.627,14.489
93.757,83.803,14.453
93.936,83.979,14.453
94.115,84.155,14.416
94.294,84.331,14.416
94.473,84.507,14.38
94.652,84.683,14.38
94.831,84.859,14.343
95.01,85.035,14.343
95.189,85.211,14.307
95.368,85.387,14.307
95.547,85.563,14.27
95.726,85.739,14.27
95.905,85.915,14.234
96.083,86.092,14.234
96.262,86.268,14.234
96.441,86.444,14.234
96.62,86.62,14.234
96.799,86.796,14.234
96.978,86.972,14.234
97.157,87.148,14.234
97.336,87.324,14.234
97.515,87.5,14.234
97.694,87.676,14.234
97.873,87.852,14.234
98.052,88.028,14.234
98.231,88.204,14.234
98.41,88.38,14.234
98.588,88.556,14.234
98.767,88.732,14.234
98.946,88.908,14.234
99.125,89.085,14.234
99.304,89.261,14.234
99.483,89.437,14.234
99.662,89.613,14.197
99.841,89.789,14.197
100.02,89.965,14.197
100.2,90.141,14.197
100.38,90.317,14.161
100.56,90.493,14.161
100.74,90.669,14.161
100.91,90.845,14.161
101.09,91.021,14.161
101.27,91.197,14.124
101.45,91.373,14.124
101.63,91.549,14.124
101.81,91.725,14.088
101.99,91.901,14.088
102.17,92.077,14.088
102.35,92.254,14.088
102.52,92.43,14.051
102.7,92.606,14.051
102.88,92.782,14.051
103.06,92.958,14.015
103.24,93.134,14.015
103.42,93.31,14.015
103.6,93.486,14.015
103.78,93.662,14.015
103.96,93.838,14.015
104.14,94.014,14.015
104.31,94.19,14.015
104.49,94.366,14.015
104.67,94.542,14.015
104.85,94.718,14.015
105.03,94.894,14.015
105.21,95.07,14.015
105.39,95.246,14.015
105.57,95.423,14.015
105.75,95.599,14.015
105.92,95.775,14.015
106.1,95.951,14.015
106.28,96.127,13.978
106.46,96.303,13.978
106.64,96.479,13.978
106.82,96.655,13.978
107,96.831,13.978
107.18,97.007,13.942
107.36,97.183,13.942
107.53,97.359,13.942
107.71,97.535,13.942
107.89,97.711,13.905
108.07,97.887,13.905
108.25,98.063,13.905
108.43,98.239,13.905
108.61,98.415,13.905
108.79,98.592,13.869
108.97,98.768,13.869
109.15,98.944,13.869
109.32,99.12,13.832
109.5,99.296,13.832
109.68,99.472,13.832
109.86,99.648,13.832
110.04,99.824,13.796
110.22,100,13.796
110.4,100.18,13.796
110.58,100.35,13.759
110.76,100.53,13.759
110.93,100.7,13.759
111.11,100.88,13.759
111.29,101.06,13.723
111.47,101.23,13.723
111.65,101.41,13.723
111.83,101.58,13.723
112.01,101.76,13.723
112.19,101.94,13.723
112.37,102.11,13.686
112.54,102.29,13.686
112.72,102.46,13.686
112.9,102.64,13.686
113.08,102.82,13.686
113.26,102.99,13.686
113.44,103.17,13.686
113.62,103.35,13.686
113.8,103.52,13.686
113.98,103.7,13.686
114.16,103.87,13.686
114.33,104.05,13.686
114.51,104.23,13.686
114.69,104.4,13.723
114.87,104.58,13.723
115.05,104.75,13.723
115.23,104.93,13.723
115.41,105.11,13.723
115.59,105.28,13.723
115.77,105.46,13.723
115.94,105.63,13.759
116.12,105.81,13.759
116.3,105.99,13.759
116.48,106.16,13.759
116.66,106.34,13.759
116.84,106.51,13.759
117.02,106.69,13.759
117.2,106.87,13.796
117.38,107.04,13.796
117.55,107.22,13.796
117.73,107.39,13.796
117.91,107.57,13.796
118.09,107.75,13.796
118.27,107.92,13.796
118.45,108.1,13.796
118.63,108.27,13.796
118.81,108.45,13.796
118.99,108.63,13.796
119.17,108.8,13.796
119.34,108.98,13.796
119.52,109.15,13.796
119.7,109.33,13.759
119.88,109.51,13.759
120.06,109.68,13.759
120.24,109.86,13.759
120.42,110.04,13.759
120.6,110.21,13.759
120.78,110.39,13.759
120.95,110.56,13.759
121.13,110.74,13.759
121.31,110.92,13.759
121.49,111.09,13.796
121.67,111.27,13.796
121.85,111.44,13.796
122.03,111.62,13.796
122.21,111.8,13.796
122.39,111.97,13.832
122.56,112.15,13.832
122.74,112.32,13.832
122.92,112.5,13.832
123.1,112.68,13.869
123.28,112.85,13.869
123.46,113.03,13.869
123.64,113.2,13.869
123.82,113.38,13.869
124,113.56,13.905
124.17,113.73,13.905
124.35,113.91,13.905
124.53,114.08,13.905
124.71,114.26,13.942
124.89,114.44,13.942
125.07,114.61,13.942
125.25,114.79,13.942
125.43,114.96,13.942
125.61,115.14,13.978
125.79,115.32,13.978
125.96,115.49,13.978
126.14,115.67,13.978
126.32,115.85,13.978
126.5,116.02,13.978
126.68,116.2,13.978
126.86,116.37,13.978
127.04,116.55,13.978
127.22,116.73,13.978
127.4,116.9,13.978
127.57,117.08,13.978
127.75,117.25,13.978
127.93,117.43,13.978
128.11,117.61,13.978
128.29,117.78,13.978
128.47,117.96,13.978
128.65,118.13,13.978
128.83,118.31,13.978
129.01,118.49,13.978
129.18,118.66,13.978
129.36,118.84,13.978
129.54,119.01,13.978
129.72,119.19,13.978
129.9,119.37,13.978
130.08,119.54,14.015
130.26,119.72,14.015
130.44,119.89,14.015
130.62,120.07,14.051
130.8,120.25,14.051
130.97,120.42,14.051
131.15,120.6,14.088
131.33,120.77,14.088
131.51,120.95,14.088
131.69,121.13,14.088
131.87,121.3,14.124
132.05,121.48,14.124
132.23,121.65,14.124
132.41,121.83,14.161
132.58,122.01,14.161
132.76,122.18,14.161
132.94,122.36,14.197
133.12,122.54,14.197
133.3,122.71,14.197
133.48,122.89,14.234
133.66,123.06,14.234
133.84,123.24,14.234
134.02,123.42,14.234
134.19,123.59,14.27
134.37,123.77,14.27
134.55,123.94,14.27
134.73,124.12,14.307
134.91,124.3,14.307
135.09,124.47,14.307
135.27,124.65,14.343
135.45,124.82,14.343
135.63,125,14.343
135.81,125.18,14.38
135.98,125.35,14.38
136.16,125.53,14.38
136.34,125.7,14.416
136.52,125.88,14.416
136.7,126.06,14.416
136.88,126.23,14.416
137.06,126.41,14.416
137.24,126.58,14.416
137.42,126.76,14.416
137.59,126.94,14.416
137.77,127.11,14.416
137.95,127.29,14.416
138.13,127.46,14.38
138.31,127.64,14.38
138.49,127.82,14.38
138.67,127.99,14.38
138.85,128.17,14.38
139.03,128.35,14.38
139.2,128.52,14.343
139.38,128.7,14.343
139.56,128.87,14.307
139.74,129.05,14.307
139.92,129.23,14.307
140.1,129.4,14.27
140.28,129.58,14.27
140.46,129.75,14.234
140.64,129.93,14.234
140.82,130.11,14.234
140.99,130.28,14.197
141.17,130.46,14.197
141.35,130.63,14.197
141.53,130.81,14.197
141.71,130.99,14.197
141.89,131.16,14.234
142.07,131.34,14.234
142.25,131.51,14.234
142.43,131.69,14.234
142.6,131.87,14.27
142.78,132.04,14.27
142.96,132.22,14.27
143.14,132.39,14.27
143.32,132.57,14.307
143.5,132.75,14.307
143.68,132.92,14.343
143.86,133.1,14.343
144.04,133.27,14.343
144.21,133.45,14.38
144.39,133.63,14.38
144.57,133.8,14.416
144.75,133.98,14.416
144.93,134.15,14.416
145.11,134.33,14.453
145.29,134.51,14.453
145.47,134.68,14.453
145.65,134.86,14.453
145.83,135.04,14.453
146,135.21,14.453
146.18,135.39,14.453
146.36,135.56,14.453
146.54,135.74,14.453
146.72,135.92,14.453
146.9,136.09,14.453
147.08,136.27,14.453
147.26,136.44,14.453
147.44,136.62,14.453
147.61,136.8,14.453
147.79,136.97,14.453
147.97,137.15,14.453
148.15,137.32,14.453
148.33,137.5,14.453
148.51,137.68,14.489
148.69,137.85,14.489
148.87,138.03,14.489
149.05,138.2,14.489
149.22,138.38,14.489
149.4,138.56,14.489
149.58,138.73,14.526
149.76,138.91,14.526
149.94,139.08,14.526
150.12,139.26,14.526
150.3,139.44,14.526
150.48,139.61,14.526
150.66,139.79,14.526
150.83,139.96,14.526
151.01,140.14,14.526
151.19,140.32,14.526
151.37,140.49,14.526
151.55,140.67,14.526
151.73,140.85,14.489
151.91,141.02,14.489
152.09,141.2,14.453
152.27,141.37,14.416
152.45,141.55,14.416
152.62,141.73,14.38
152.8,141.9,14.38
152.98,142.08,14.343
153.16,142.25,14.307
153.34,142.43,14.307
153.52,142.61,14.27
153.7,142.78,14.27
153.88,142.96,14.27
154.06,143.13,14.234
154.23,143.31,14.234
154.41,143.49,14.234
154.59,143.66,14.234
154.77,143.84,14.197
154.95,144.01,14.197
155.13,144.19,14.197
155.31,144.37,14.161
155.49,144.54,14.161
155.67,144.72,14.161
155.84,144.89,14.161
156.02,145.07,14.161
156.2,145.25,14.161
156.38,145.42,14.161
156.56,145.6,14.161
156.74,145.77,14.161
156.92,145.95,14.161
157.1,146.13,14.124
157.28,146.3,14.124
157.46,146.48,14.124
157.63,146.65,14.088
157.81,146.83,14.088
157.99,147.01,14.088
158.17,147.18,14.088
158.35,147.36,14.051
158.53,147.54,14.051
158.71,147.71,14.051
158.89,147.89,14.015
159.07,148.06,14.015
159.24,148.24,14.015
159.42,148.42,13.978
159.6,148.59,13.978
159.78,148.77,13.978
159.96,148.94,13.942
160.14,149.12,13.942
160.32,149.3,13.942
160.5,149.47,13.942
160.68,149.65,13.942
160.85,149.82,13.942
161.03,150,13.942
161.21,150.18,13.942
161.39,150.35,13.942
161.57,150.53,13.942
161.75,150.7,13.942
161.93,150.88,13.942
162.11,151.06,13.905
162.29,151.23,13.905
162.47,151.41,13.905
162.64,151.58,13.869
162.82,151.76,13.869
163,151.94,13.869
163.18,152.11,13.832
163.36,152.29,13.832
163.54,152.46,13.832
163.72,152.64,13.796
163.9,152.82,13.759
164.08,152.99,13.723
164.25,153.17,13.686
164.43,153.35,13.686
164.61,153.52,13.65
164.79,153.7,13.613
164.97,153.87,13.577
165.15,154.05,13.54
165.33,154.23,13.54
165.51,154.4,13.504
165.69,154.58,13.467
165.86,154.75,13.467
166.04,154.93,13.431
166.22,155.11,13.394
166.4,155.28,13.394
166.58,155.46,13.358
166.76,155.63,13.358
166.94,155.81,13.321
167.12,155.99,13.321
167.3,156.16,13.321
167.48,156.34,13.285
167.65,156.51,13.285
167.83,156.69,13.248
168.01,156.87,13.248
168.19,157.04,13.212
168.37,157.22,13.212
168.55,157.39,13.212
168.73,157.57,13.175
168.91,157.75,13.175
169.09,157.92,13.139
169.26,158.1,13.102
169.44,158.27,13.066
169.62,158.45,13.029
169.8,158.63,12.993
169.98,158.8,12.956
170.16,158.98,12.92
170.34,159.15,12.883
170.52,159.33,12.883
170.7,159.51,12.847
170.87,159.68,12.847
171.05,159.86,12.81
171.23,160.04,12.81
171.41,160.21,12.774
171.59,160.39,12.774
171.77,160.56,12.774
171.95,160.74,12.737
172.13,160.92,12.737
172.31,161.09,12.737
172.49,161.27,12.701
172.66,161.44,12.664
172.84,161.62,12.628
173.02,161.8,12.628
173.2,161.97,12.591
173.38,162.15,12.555
173.56,162.32,12.518
173.74,162.32,12.482
173.92,162.5,12.445
174.1,162.5,12.409
174.27,162.68,12.372
174.45,162.85,12.336
174.63,162.85,12.299
174.81,163.03,12.263
174.99,163.2,12.226
175.17,163.2,12.19
175.35,163.38,12.153
175.53,163.38,12.117
175.71,163.56,12.08
175.88,163.56,12.044
176.06,163.73,12.007
176.24,163.91,11.971
176.42,164.08,11.971
176.6,164.26,11.934
176.78,164.44,11.934
176.96,164.61,11.934
177.14,164.79,11.898
177.32,164.96,11.898
177.5,165.14,11.898
177.67,165.32,11.861
177.85,165.49,11.825
178.03,165.67,11.788
178.21,165.85,11.752
178.39,166.02,11.715
178.57,166.02,11.679
178.75,166.2,11.642
178.93,166.2,11.606
179.11,166.37,11.569
179.28,166.37,11.533
179.46,166.55,11.496
179.64,166.55,11.46
179.82,166.73,11.423
180,166.73,11.387
180.18,166.9,11.35
180.36,166.9,11.314
180.54,167.08,11.277
180.72,167.08,11.241
180.89,167.25,11.204
181.07,167.25,11.168
181.25,167.43,11.131
181.43,167.43,11.095
181.61,167.43,11.058
181.79,167.43,11.022
181.97,167.43,10.985
182.15,167.61,10.949
182.33,167.78,10.949
182.5,167.96,10.949
182.68,168.13,10.949
182.86,168.13,10.912
183.04,168.13,10.876
183.22,168.13,10.839
183.4,168.13,10.803
183.58,168.13,10.766
183.76,168.13,10.73
183.94,168.13,10.693
184.12,168.13,10.657
184.29,168.13,10.62
184.47,168.13,10.584
184.65,168.13,10.547
184.83,168.13,10.511
185.01,168.13,10.474
185.19,168.13,10.438
185.37,168.13,10.401
185.55,168.13,10.365
185.73,167.96,10.328
185.9,167.96,10.292
186.08,167.96,10.255
186.26,167.78,10.219
186.44,167.78,10.182
186.62,167.78,10.146
186.8,167.61,10.109
186.98,167.61,10.073
187.16,167.43,10.036
187.34,167.43,10
187.51,167.25,9.9635
187.69,167.25,9.927
187.87,167.08,9.927
188.05,166.9,9.927
188.23,166.9,9.9635
188.41,166.73,10
188.59,166.55,10.036
188.77,166.37,10.036
188.95,166.2,10.036
189.13,166.02,10
189.3,166.02,9.9635
189.48,165.85,9.927
189.66,165.85,9.8905
189.84,165.67,9.854
190.02,165.49,9.8175
190.2,165.32,9.781
190.38,165.14,9.781
190.56,164.96,9.781
190.74,164.79,9.781
190.91,164.61,9.781
191.09,164.44,9.8175
191.27,164.44,9.854
191.45,164.26,9.8905
191.63,164.08,9.927
191.81,163.91,9.927
191.99,163.73,9.927
192.17,163.56,9.8905
192.35,163.38,9.854
192.52,163.2,9.8175
192.7,163.03,9.781
192.88,162.85,9.781
193.06,162.68,9.781
193.24,162.5,9.781
193.42,162.32,9.781
193.6,162.15,9.781
193.78,161.97,9.781
193.96,161.8,9.781
194.14,161.62,9.781
194.31,161.44,9.8175
194.49,161.27,9.8175
194.67,161.09,9.8175
194.85,160.92,9.781
195.03,160.74,9.7445
195.21,160.74,9.708
195.39,160.56,9.6715
195.57,160.56,9.635
195.75,160.39,9.5985
195.92,160.39,9.562
196.1,160.21,9.5255
196.28,160.21,9.4891
196.46,160.04,9.4526
196.64,159.86,9.4161
196.82,159.68,9.3796
197,159.68,9.3431
197.18,159.51,9.3066
197.36,159.33,9.2701
197.53,159.15,9.2701
197.71,158.98,9.2336
197.89,158.8,9.1971
198.07,158.63,9.1971
198.25,158.45,9.1606
198.43,158.27,9.1606
198.61,158.1,9.1241
198.79,157.92,9.0876
198.97,157.75,9.0876
199.15,157.57,9.0511
199.32,157.39,9.0511
199.5,157.22,9.0511
199.68,157.04,9.0146
199.86,156.87,9.0146
200.04,156.69,8.9781
200.22,156.51,8.9416
200.4,156.34,8.9416
200.58,156.16,8.9051
200.76,155.99,8.8686
200.93,155.81,8.8321
201.11,155.63,8.7956
201.29,155.46,8.7591
201.47,155.28,8.7226
201.65,155.28,8.6861
201.83,155.11,8.6496
202.01,154.93,8.6131
202.19,154.75,8.5766
202.37,154.58,8.5401
202.54,154.4,8.5036
202.72,154.23,8.4672
202.9,154.05,8.4307
203.08,153.87,8.3942
203.26,153.7,8.3942
203.44,153.52,8.3942
203.62,153.35,8.3942
