# Well ID Number:  42-477-20130-13
# Timestamp:  1545230005
# Device Serial Number: 123456789
# Sensor Serial Numbers: [00000013,00000014]
#
position,length,weight
14.81,6.6029,9.5106
14.973,6.6986,9.5106
15.136,6.7943,9.5319
15.298,6.89,9.5319
15.461,6.9856,9.5319
15.624,7.0813,9.5532
15.787,7.177,9.5745
15.949,7.177,9.5957
16.112,7.2727,9.617
16.275,7.2727,9.6383
16.438,7.3684,9.6596
16.6,7.3684,9.6809
16.763,7.4641,9.7021
16.926,7.5598,9.7234
17.089,7.5598,9.7447
17.251,7.6555,9.766
17.414,7.6555,9.7872
17.577,7.7512,9.8085
17.74,7.8469,9.8298
17.902,7.8469,9.8511
18.065,7.9426,9.8723
18.228,7.9426,9.8936
18.391,8.0383,9.9149
18.553,8.0383,9.9362
18.716,8.134,9.9574
18.879,8.2297,9.9787
19.042,8.2297,10
19.204,8.3254,10.021
19.367,8.3254,10.043
19.53,8.4211,10.064
19.693,8.5167,10.085
19.855,8.6124,10.106
20.018,8.7081,10.128
20.181,8.8038,10.128
20.344,8.8995,10.149
20.506,8.9952,10.17
20.669,9.0909,10.191
20.832,9.1866,10.213
20.995,9.2823,10.234
21.157,9.378,10.255
21.32,9.4737,10.255
21.483,9.5694,10.277
21.646,9.6651,10.298
21.808,9.7608,10.319
21.971,9.8565,10.34
22.134,9.9522,10.34
22.297,10.048,10.362
22.459,10.144,10.362
22.622,10.239,10.362
22.785,10.335,10.383
22.948,10.431,10.383
23.11,10.526,10.404
23.273,10.622,10.404
23.436,10.718,10.404
23.599,10.813,10.426
23.761,10.909,10.426
23.924,11.005,10.447
24.087,11.1,10.447
24.25,11.196,10.447
24.412,11.292,10.468
24.575,11.388,10.489
24.738,11.483,10.489
24.901,11.579,10.511
25.063,11.675,10.532
25.226,11.77,10.532
25.389,11.866,10.553
25.552,11.962,10.574
25.714,12.057,10.596
25.877,12.153,10.596
26.04,12.249,10.617
26.203,12.344,10.638
26.365,12.44,10.638
26.528,12.536,10.66
26.691,12.632,10.681
26.854,12.727,10.681
27.016,12.823,10.702
27.179,12.919,10.723
27.342,13.014,10.723
27.505,13.11,10.723
27.667,13.206,10.745
27.83,13.301,10.745
27.993,13.397,10.745
28.156,13.493,10.766
28.318,13.589,10.766
28.481,13.684,10.787
28.644,13.78,10.787
28.807,13.876,10.787
28.969,13.971,10.809
29.132,14.067,10.809
29.295,14.163,10.809
29.458,14.258,10.83
29.62,14.354,10.83
29.783,14.45,10.83
29.946,14.545,10.851
30.108,14.641,10.851
30.271,14.737,10.872
30.434,14.833,10.872
30.597,14.928,10.894
30.759,15.024,10.894
30.922,15.12,10.894
31.085,15.215,10.915
31.248,15.311,10.915
31.41,15.407,10.936
31.573,15.502,10.936
31.736,15.598,10.957
31.899,15.694,10.957
32.061,15.789,10.979
32.224,15.885,10.979
32.387,15.981,10.979
32.55,16.077,11
32.712,16.172,11
32.875,16.268,11.021
33.038,16.364,11.043
33.201,16.459,11.043
33.363,16.555,11.064
33.526,16.651,11.085
33.689,16.746,11.085
33.852,16.842,11.106
34.014,16.938,11.128
34.177,17.033,11.128
34.34,17.129,11.149
34.503,17.225,11.17
34.665,17.321,11.17
34.828,17.416,11.191
34.991,17.512,11.213
35.154,17.608,11.213
35.316,17.703,11.234
35.479,17.799,11.255
35.642,17.895,11.255
35.805,17.99,11.277
35.967,18.086,11.277
36.13,18.182,11.277
36.293,18.278,11.277
36.456,18.373,11.277
36.618,18.469,11.298
36.781,18.565,11.298
36.944,18.66,11.298
37.107,18.756,11.298
37.269,18.852,11.319
37.432,18.947,11.319
37.595,19.043,11.319
37.758,19.139,11.319
37.92,19.234,11.319
38.083,19.33,11.34
38.246,19.426,11.34
38.409,19.522,11.34
38.571,19.617,11.34
38.734,19.713,11.34
38.897,19.809,11.362
39.06,19.904,11.362
39.222,20,11.362
39.385,20.096,11.362
39.548,20.191,11.383
39.711,20.287,11.383
39.873,20.383,11.383
40.036,20.478,11.383
40.199,20.574,11.404
40.362,20.67,11.404
40.524,20.766,11.404
40.687,20.861,11.404
40.85,20.957,11.426
41.013,21.053,11.426
41.175,21.148,11.426
41.338,21.244,11.426
41.501,21.34,11.447
41.664,21.435,11.447
41.826,21.531,11.447
41.989,21.627,11.447
42.152,21.722,11.468
42.315,21.818,11.468
42.477,21.914,11.489
42.64,22.01,11.489
42.803,22.105,11.511
42.966,22.201,11.511
43.128,22.297,11.511
43.291,22.392,11.532
43.454,22.488,11.532
43.617,22.584,11.553
43.779,22.679,11.553
43.942,22.775,11.574
44.105,22.871,11.574
44.268,22.967,11.596
44.43,23.062,11.596
44.593,23.158,11.596
44.756,23.254,11.617
44.919,23.349,11.617
45.081,23.445,11.638
45.244,23.541,11.638
45.407,23.636,11.66
45.57,23.732,11.66
45.732,23.828,11.66
45.895,23.923,11.66
46.058,24.019,11.66
46.221,24.115,11.66
46.383,24.211,11.66
46.546,24.306,11.681
46.709,24.402,11.681
46.872,24.498,11.681
47.034,24.593,11.681
47.197,24.689,11.681
47.36,24.785,11.681
47.523,24.88,11.702
47.685,24.976,11.702
47.848,25.072,11.702
48.011,25.167,11.702
48.174,25.263,11.702
48.336,25.359,11.702
48.499,25.455,11.702
48.662,25.55,11.723
48.825,25.646,11.723
48.987,25.742,11.723
49.15,25.837,11.745
49.313,25.933,11.745
49.476,26.029,11.745
49.638,26.124,11.766
49.801,26.22,11.766
49.964,26.316,11.766
50.127,26.411,11.787
50.289,26.507,11.787
50.452,26.603,11.787
50.615,26.699,11.809
50.778,26.794,11.809
50.94,26.89,11.809
51.103,26.986,11.83
51.266,27.081,11.83
51.429,27.177,11.83
51.591,27.273,11.851
51.754,27.368,11.851
51.917,27.464,11.851
52.08,27.56,11.851
52.242,27.656,11.851
52.405,27.751,11.851
52.568,27.847,11.851
52.731,27.943,11.83
52.893,28.038,11.83
53.056,28.134,11.809
53.219,28.23,11.809
53.382,28.325,11.809
53.544,28.421,11.787
53.707,28.517,11.787
53.87,28.612,11.766
54.033,28.708,11.766
54.195,28.804,11.766
54.358,28.9,11.745
54.521,28.995,11.745
54.684,29.091,11.745
54.846,29.187,11.723
55.009,29.282,11.723
55.172,29.378,11.702
55.335,29.474,11.702
55.497,29.569,11.702
55.66,29.665,11.681
55.823,29.761,11.681
55.986,29.856,11.66
56.148,29.952,11.66
56.311,30.048,11.638
56.474,30.144,11.617
56.637,30.239,11.617
56.799,30.335,11.596
56.962,30.431,11.596
57.125,30.526,11.574
57.288,30.622,11.574
57.45,30.718,11.553
57.613,30.813,11.553
57.776,30.909,11.532
57.939,31.005,11.532
58.101,31.1,11.511
58.264,31.196,11.489
58.427,31.292,11.489
58.59,31.388,11.468
58.752,31.483,11.468
58.915,31.579,11.447
59.078,31.675,11.447
59.241,31.77,11.426
59.403,31.866,11.404
59.566,31.962,11.404
59.729,32.057,11.383
59.892,32.153,11.362
60.054,32.249,11.34
60.217,32.344,11.319
60.38,32.44,11.319
60.542,32.536,11.298
60.705,32.632,11.277
60.868,32.727,11.255
61.031,32.823,11.255
61.193,32.919,11.234
61.356,33.014,11.213
61.519,33.11,11.191
61.682,33.206,11.191
61.844,33.301,11.17
62.007,33.397,11.149
62.17,33.493,11.128
62.333,33.589,11.106
62.495,33.684,11.106
62.658,33.78,11.085
62.821,33.876,11.064
62.984,33.971,11.064
63.146,34.067,11.064
63.309,34.163,11.043
63.472,34.258,11.043
63.635,34.354,11.043
63.797,34.45,11.021
63.96,34.545,11.021
64.123,34.641,11.021
64.286,34.737,11
64.448,34.833,11
64.611,34.928,10.979
64.774,35.024,10.979
64.937,35.12,10.979
65.099,35.215,10.957
65.262,35.311,10.957
65.425,35.407,10.957
65.588,35.502,10.936
65.75,35.598,10.936
65.913,35.694,10.936
66.076,35.789,10.915
66.239,35.885,10.915
66.401,35.981,10.915
66.564,36.077,10.894
66.727,36.172,10.894
66.89,36.268,10.894
67.052,36.364,10.872
67.215,36.459,10.872
67.378,36.555,10.851
67.541,36.651,10.851
67.703,36.746,10.851
67.866,36.842,10.83
68.029,36.938,10.83
68.192,37.033,10.809
68.354,37.129,10.809
68.517,37.225,10.809
68.68,37.321,10.787
68.843,37.416,10.787
69.005,37.512,10.766
69.168,37.608,10.766
69.331,37.703,10.766
69.494,37.799,10.745
69.656,37.895,10.745
69.819,37.99,10.723
69.982,38.086,10.723
70.145,38.182,10.723
70.307,38.278,10.702
70.47,38.373,10.702
70.633,38.469,10.681
70.796,38.565,10.681
70.958,38.66,10.681
71.121,38.756,10.66
71.284,38.852,10.66
71.447,38.947,10.638
71.609,39.043,10.638
71.772,39.139,10.617
71.935,39.234,10.617
72.098,39.33,10.596
72.26,39.426,10.596
72.423,39.522,10.596
72.586,39.617,10.574
72.749,39.713,10.574
72.911,39.809,10.553
73.074,39.904,10.553
73.237,40,10.532
73.4,40.096,10.532
73.562,40.191,10.532
73.725,40.287,10.511
73.888,40.383,10.511
74.051,40.478,10.489
74.213,40.574,10.489
74.376,40.67,10.489
74.539,40.766,10.468
74.702,40.861,10.468
74.864,40.957,10.468
75.027,41.053,10.447
75.19,41.148,10.447
75.353,41.244,10.447
75.515,41.34,10.426
75.678,41.435,10.426
75.841,41.531,10.426
76.004,41.627,10.404
76.166,41.722,10.404
76.329,41.818,10.404
76.492,41.914,10.383
76.655,42.01,10.383
76.817,42.105,10.383
76.98,42.201,10.362
77.143,42.297,10.362
77.306,42.392,10.362
77.468,42.488,10.34
77.631,42.584,10.34
77.794,42.679,10.34
77.957,42.775,10.319
78.119,42.871,10.319
78.282,42.967,10.319
78.445,43.062,10.319
78.608,43.158,10.298
78.77,43.254,10.298
78.933,43.349,10.298
79.096,43.445,10.298
79.259,43.541,10.277
79.421,43.636,10.277
79.584,43.732,10.277
79.747,43.828,10.277
79.91,43.923,10.255
80.072,44.019,10.255
80.235,44.115,10.255
80.398,44.211,10.255
80.561,44.306,10.234
80.723,44.402,10.234
80.886,44.498,10.234
81.049,44.593,10.234
81.212,44.689,10.213
81.374,44.785,10.213
81.537,44.88,10.213
81.7,44.976,10.213
81.863,45.072,10.191
82.025,45.167,10.191
82.188,45.263,10.191
82.351,45.359,10.191
82.514,45.455,10.17
82.676,45.55,10.17
82.839,45.646,10.17
83.002,45.742,10.17
83.165,45.837,10.149
83.327,45.933,10.149
83.49,46.029,10.149
83.653,46.124,10.149
83.816,46.22,10.128
83.978,46.316,10.128
84.141,46.411,10.128
84.304,46.507,10.128
84.467,46.603,10.128
84.629,46.699,10.106
84.792,46.794,10.106
84.955,46.89,10.106
85.118,46.986,10.106
85.28,47.081,10.085
85.443,47.177,10.085
85.606,47.273,10.085
85.769,47.368,10.085
85.931,47.464,10.064
86.094,47.56,10.064
86.257,47.656,10.064
86.42,47.751,10.043
86.582,47.847,10.043
86.745,47.943,10.043
86.908,48.038,10.021
87.071,48.134,10.021
87.233,48.23,10
87.396,48.325,10
87.559,48.421,10
87.722,48.517,9.9787
87.884,48.612,9.9787
88.047,48.708,9.9787
88.21,48.804,9.9574
88.373,48.9,9.9574
88.535,48.995,9.9574
88.698,49.091,9.9362
88.861,49.187,9.9362
89.024,49.282,9.9149
89.186,49.378,9.9149
89.349,49.474,9.9149
89.512,49.569,9.8936
89.675,49.665,9.8936
89.837,49.761,9.8936
90,49.856,9.8723
90.163,49.952,9.8723
90.325,50.048,9.8723
90.488,50.144,9.8511
90.651,50.239,9.8511
90.814,50.335,9.8511
90.976,50.431,9.8298
91.139,50.526,9.8298
91.302,50.622,9.8298
91.465,50.718,9.8085
91.627,50.813,9.8085
91.79,50.909,9.8085
91.953,51.005,9.7872
92.116,51.1,9.7872
92.278,51.196,9.7872
92.441,51.292,9.766
92.604,51.388,9.766
92.767,51.483,9.766
92.929,51.579,9.7447
93.092,51.675,9.7447
93.255,51.77,9.7447
93.418,51.866,9.7234
93.58,51.962,9.7234
93.743,52.057,9.7234
93.906,52.153,9.7021
94.069,52.249,9.7021
94.231,52.344,9.7021
94.394,52.44,9.6809
94.557,52.536,9.6809
94.72,52.632,9.6809
94.882,52.727,9.6809
95.045,52.823,9.6596
95.208,52.919,9.6596
95.371,53.014,9.6596
95.533,53.11,9.6383
95.696,53.206,9.6383
95.859,53.301,9.6383
96.022,53.397,9.6383
96.184,53.493,9.617
96.347,53.589,9.617
96.51,53.684,9.617
96.673,53.78,9.5957
96.835,53.876,9.5957
96.998,53.971,9.5957
97.161,54.067,9.5957
97.324,54.163,9.5745
97.486,54.258,9.5745
97.649,54.354,9.5745
97.812,54.45,9.5532
97.975,54.545,9.5532
98.137,54.641,9.5532
98.3,54.737,9.5532
98.463,54.833,9.5532
98.626,54.928,9.5319
98.788,55.024,9.5319
98.951,55.12,9.5319
99.114,55.215,9.5319
99.277,55.311,9.5319
99.439,55.407,9.5106
99.602,55.502,9.5106
99.765,55.598,9.5106
99.928,55.694,9.5106
100.09,55.789,9.4894
100.25,55.885,9.4894
100.42,55.981,9.4894
100.58,56.077,9.4894
100.74,56.172,9.4894
100.9,56.268,9.4681
101.07,56.364,9.4681
101.23,56.459,9.4681
101.39,56.555,9.4681
101.56,56.651,9.4681
101.72,56.746,9.4681
101.88,56.842,9.4894
102.04,56.938,9.4894
102.21,57.033,9.5106
102.37,57.129,9.5106
102.53,57.225,9.5106
102.69,57.321,9.5319
102.86,57.416,9.5319
103.02,57.512,9.5532
103.18,57.608,9.5532
103.35,57.703,9.5745
103.51,57.799,9.5745
103.67,57.895,9.5957
103.83,57.99,9.5957
104,58.086,9.617
104.16,58.182,9.617
104.32,58.278,9.6383
104.48,58.373,9.6383
104.65,58.469,9.6383
104.81,58.565,9.6596
104.97,58.66,9.6596
105.14,58.756,9.6809
105.3,58.852,9.6809
105.46,58.947,9.7021
105.62,59.043,9.7021
105.79,59.139,9.7234
105.95,59.234,9.7234
106.11,59.33,9.7447
106.27,59.426,9.7447
106.44,59.522,9.7447
106.6,59.617,9.766
106.76,59.713,9.766
106.93,59.809,9.7872
107.09,59.904,9.7872
107.25,60,9.8085
107.41,60.096,9.8085
107.58,60.191,9.8298
107.74,60.287,9.8298
107.9,60.383,9.8511
108.07,60.478,9.8723
108.23,60.574,9.8723
108.39,60.67,9.8723
108.55,60.766,9.8723
108.72,60.861,9.8936
108.88,60.957,9.8936
109.04,61.053,9.9149
109.2,61.148,9.9149
109.37,61.244,9.9362
109.53,61.34,9.9362
109.69,61.435,9.9362
109.86,61.531,9.9362
110.02,61.627,9.9362
110.18,61.722,9.9362
110.34,61.818,9.9362
110.51,61.914,9.9362
110.67,62.01,9.9574
110.83,62.105,9.9574
110.99,62.201,9.9574
111.16,62.297,9.9574
111.32,62.392,9.9574
111.48,62.488,9.9574
111.65,62.584,9.9574
111.81,62.679,9.9787
111.97,62.775,9.9787
112.13,62.871,9.9787
112.3,62.967,9.9787
112.46,63.062,9.9787
112.62,63.158,9.9787
112.78,63.254,9.9787
112.95,63.349,9.9787
113.11,63.445,10
113.27,63.541,10
113.44,63.636,10
113.6,63.732,10
113.76,63.828,10.021
113.92,63.923,10.021
114.09,64.019,10.021
114.25,64.115,10.021
114.41,64.211,10.043
114.58,64.306,10.043
114.74,64.402,10.043
114.9,64.498,10.043
115.06,64.593,10.064
115.23,64.689,10.064
115.39,64.785,10.064
115.55,64.88,10.064
115.71,64.976,10.085
115.88,65.072,10.085
116.04,65.167,10.085
116.2,65.263,10.085
116.37,65.359,10.106
116.53,65.455,10.106
116.69,65.55,10.106
116.85,65.646,10.106
117.02,65.742,10.128
117.18,65.837,10.128
117.34,65.933,10.128
117.5,66.029,10.149
117.67,66.124,10.149
117.83,66.22,10.149
117.99,66.316,10.17
118.16,66.411,10.17
118.32,66.507,10.17
118.48,66.603,10.191
118.64,66.699,10.191
118.81,66.794,10.191
118.97,66.89,10.191
119.13,66.986,10.213
119.29,67.081,10.213
119.46,67.177,10.213
119.62,67.273,10.234
119.78,67.368,10.234
119.95,67.464,10.234
120.11,67.56,10.255
120.27,67.656,10.255
120.43,67.751,10.255
120.6,67.847,10.277
120.76,67.943,10.277
120.92,68.038,10.277
121.08,68.134,10.277
121.25,68.23,10.277
121.41,68.325,10.277
121.57,68.421,10.277
121.74,68.517,10.277
121.9,68.612,10.277
122.06,68.708,10.277
122.22,68.804,10.277
122.39,68.9,10.277
122.55,68.995,10.277
122.71,69.091,10.277
122.88,69.187,10.277
123.04,69.282,10.277
123.2,69.378,10.277
123.36,69.474,10.277
123.53,69.569,10.277
123.69,69.665,10.277
123.85,69.761,10.277
124.01,69.856,10.277
124.18,69.952,10.277
124.34,70.048,10.277
124.5,70.144,10.277
124.67,70.239,10.277
124.83,70.335,10.277
124.99,70.431,10.277
125.15,70.526,10.277
125.32,70.622,10.277
125.48,70.718,10.277
125.64,70.813,10.277
125.8,70.909,10.277
125.97,71.005,10.277
126.13,71.1,10.277
126.29,71.196,10.277
126.46,71.292,10.277
126.62,71.388,10.277
126.78,71.483,10.277
126.94,71.579,10.277
127.11,71.675,10.277
127.27,71.77,10.277
127.43,71.866,10.277
127.59,71.962,10.277
127.76,72.057,10.277
127.92,72.153,10.277
128.08,72.249,10.277
128.25,72.344,10.277
128.41,72.44,10.298
128.57,72.536,10.298
128.73,72.632,10.298
128.9,72.727,10.298
129.06,72.823,10.319
129.22,72.919,10.319
129.39,73.014,10.319
129.55,73.11,10.34
129.71,73.206,10.34
129.87,73.301,10.34
130.04,73.397,10.34
130.2,73.493,10.362
130.36,73.589,10.362
130.52,73.684,10.362
130.69,73.78,10.383
130.85,73.876,10.383
131.01,73.971,10.383
131.18,74.067,10.383
131.34,74.163,10.404
131.5,74.258,10.404
131.66,74.354,10.404
131.83,74.45,10.404
131.99,74.545,10.404
132.15,74.641,10.404
132.31,74.737,10.404
132.48,74.833,10.404
132.64,74.928,10.404
132.8,75.024,10.404
132.97,75.12,10.404
133.13,75.215,10.404
133.29,75.311,10.404
133.45,75.407,10.404
133.62,75.502,10.404
133.78,75.598,10.404
133.94,75.694,10.404
134.1,75.789,10.404
134.27,75.885,10.404
134.43,75.981,10.404
134.59,76.077,10.404
134.76,76.172,10.404
134.92,76.268,10.404
135.08,76.364,10.404
135.24,76.459,10.404
135.41,76.555,10.404
135.57,76.651,10.404
135.73,76.746,10.383
135.9,76.842,10.383
136.06,76.938,10.383
136.22,77.033,10.383
136.38,77.129,10.383
136.55,77.225,10.362
136.71,77.321,10.362
136.87,77.416,10.362
137.03,77.512,10.362
137.2,77.608,10.362
137.36,77.703,10.34
137.52,77.799,10.34
137.69,77.895,10.34
137.85,77.99,10.34
138.01,78.086,10.34
138.17,78.182,10.34
138.34,78.278,10.34
138.5,78.373,10.362
138.66,78.469,10.362
138.82,78.565,10.362
138.99,78.66,10.383
139.15,78.756,10.383
139.31,78.852,10.383
139.48,78.947,10.404
139.64,79.043,10.404
139.8,79.139,10.426
139.96,79.234,10.426
140.13,79.33,10.426
140.29,79.426,10.447
140.45,79.522,10.447
140.61,79.617,10.447
140.78,79.713,10.468
140.94,79.809,10.468
141.1,79.904,10.468
141.27,80,10.489
141.43,80.096,10.489
141.59,80.191,10.489
141.75,80.287,10.511
141.92,80.383,10.511
142.08,80.478,10.532
142.24,80.574,10.532
142.41,80.67,10.532
142.57,80.766,10.553
142.73,80.861,10.553
142.89,80.957,10.553
143.06,81.053,10.574
143.22,81.148,10.574
143.38,81.244,10.574
143.54,81.34,10.596
143.71,81.435,10.596
143.87,81.531,10.617
144.03,81.627,10.617
144.2,81.722,10.617
144.36,81.818,10.617
144.52,81.914,10.617
144.68,82.01,10.617
144.85,82.105,10.596
145.01,82.201,10.574
145.17,82.297,10.574
145.33,82.392,10.553
145.5,82.488,10.553
145.66,82.584,10.532
145.82,82.679,10.511
145.99,82.775,10.511
146.15,82.871,10.489
146.31,82.967,10.468
146.47,83.062,10.468
146.64,83.158,10.447
146.8,83.254,10.447
146.96,83.349,10.426
147.12,83.445,10.404
147.29,83.541,10.404
147.45,83.636,10.383
147.61,83.732,10.362
147.78,83.828,10.34
147.94,83.923,10.34
148.1,84.019,10.319
148.26,84.115,10.298
148.43,84.211,10.277
148.59,84.306,10.255
148.75,84.402,10.234
148.92,84.498,10.234
149.08,84.593,10.213
149.24,84.689,10.191
149.4,84.785,10.17
149.57,84.88,10.149
149.73,84.976,10.128
149.89,85.072,10.128
150.05,85.167,10.106
150.22,85.263,10.085
150.38,85.359,10.064
150.54,85.455,10.064
150.71,85.55,10.043
150.87,85.646,10.021
151.03,85.742,10.021
151.19,85.837,10
151.36,85.933,10
151.52,86.029,9.9787
151.68,86.124,9.9574
151.84,86.22,9.9574
152.01,86.316,9.9362
152.17,86.411,9.9362
152.33,86.507,9.9149
152.5,86.603,9.9149
152.66,86.699,9.8936
152.82,86.794,9.8723
152.98,86.89,9.8723
153.15,86.986,9.8511
153.31,87.081,9.8511
153.47,87.177,9.8511
153.63,87.273,9.8298
153.8,87.368,9.8298
153.96,87.464,9.8298
154.12,87.56,9.8085
154.29,87.656,9.8085
154.45,87.751,9.8085
154.61,87.847,9.8085
154.77,87.943,9.7872
154.94,88.038,9.7872
155.1,88.134,9.7872
155.26,88.23,9.766
155.42,88.325,9.766
155.59,88.421,9.766
155.75,88.517,9.7447
155.91,88.612,9.7234
156.08,88.708,9.7234
156.24,88.804,9.7021
156.4,88.9,9.6809
156.56,88.995,9.6596
156.73,89.091,9.6596
156.89,89.187,9.6383
157.05,89.282,9.617
157.22,89.378,9.617
157.38,89.474,9.5957
157.54,89.569,9.5745
157.7,89.665,9.5532
157.87,89.761,9.5532
158.03,89.856,9.5319
158.19,89.952,9.5106
158.35,90.048,9.4894
158.52,90.144,9.4681
158.68,90.239,9.4681
158.84,90.335,9.4468
159.01,90.431,9.4255
159.17,90.526,9.4043
159.33,90.622,9.383
159.49,90.718,9.383
159.66,90.813,9.3617
159.82,90.909,9.3404
159.98,91.005,9.3191
160.14,91.1,9.2979
160.31,91.196,9.2979
160.47,91.292,9.2766
160.63,91.388,9.2766
160.8,91.483,9.2766
160.96,91.579,9.2766
161.12,91.675,9.2766
161.28,91.77,9.2766
161.45,91.866,9.2766
161.61,91.962,9.2766
161.77,92.057,9.2766
161.93,92.153,9.2766
162.1,92.249,9.2766
162.26,92.344,9.2766
162.42,92.44,9.2766
162.59,92.536,9.2766
162.75,92.632,9.2766
162.91,92.727,9.2766
163.07,92.823,9.2766
163.24,92.919,9.2766
163.4,93.014,9.2766
163.56,93.11,9.2766
163.73,93.206,9.2553
163.89,93.301,9.2553
164.05,93.397,9.2553
164.21,93.493,9.2553
164.38,93.589,9.2553
164.54,93.684,9.2553
164.7,93.78,9.234
164.86,93.876,9.2128
165.03,93.971,9.1915
165.19,94.067,9.1915
165.35,94.067,9.1702
165.52,94.163,9.1489
165.68,94.258,9.1277
165.84,94.354,9.1277
166,94.45,9.1277
166.17,94.545,9.1489
166.33,94.641,9.1702
166.49,94.737,9.1702
166.65,94.833,9.1915
166.82,94.928,9.2128
166.98,95.024,9.234
167.14,95.024,9.2553
167.31,95.12,9.2766
167.47,95.215,9.2979
167.63,95.311,9.3191
167.79,95.311,9.3404
167.96,95.407,9.3617
168.12,95.502,9.383
168.28,95.598,9.4043
168.44,95.598,9.4255
168.61,95.694,9.4255
168.77,95.789,9.4255
168.93,95.885,9.4255
169.1,95.981,9.4255
169.26,96.077,9.4255
169.42,96.172,9.4255
169.58,96.268,9.4255
169.75,96.364,9.4255
169.91,96.459,9.4255
170.07,96.555,9.4255
170.24,96.651,9.4468
170.4,96.746,9.4681
170.56,96.842,9.4681
170.72,96.938,9.4894
170.89,97.033,9.4894
171.05,97.129,9.5106
171.21,97.129,9.5319
171.37,97.225,9.5532
171.54,97.225,9.5745
171.7,97.225,9.5957
171.86,97.321,9.617
172.03,97.321,9.6383
172.19,97.416,9.6596
172.35,97.416,9.6809
172.51,97.416,9.7021
172.68,97.512,9.7234
172.84,97.512,9.7447
173,97.608,9.766
173.16,97.608,9.7872
173.33,97.608,9.8085
173.49,97.703,9.8298
173.65,97.703,9.8511
173.82,97.799,9.8723
173.98,97.799,9.8936
174.14,97.895,9.9149
174.3,97.895,9.9362
174.47,97.99,9.9574
174.63,97.99,9.9787
174.79,98.086,10
174.95,98.086,10.021
175.12,98.182,10.043
175.28,98.182,10.064
175.44,98.278,10.064
175.61,98.373,10.064
175.77,98.469,10.043
175.93,98.565,10.021
176.09,98.66,10
176.26,98.756,9.9787
176.42,98.852,9.9574
176.58,98.947,9.9362
176.75,98.947,9.9149
176.91,99.043,9.8936
177.07,99.139,9.8723
177.23,99.234,9.8723
177.4,99.33,9.8936
177.56,99.426,9.8936
177.72,99.522,9.8936
177.88,99.617,9.8936
178.05,99.617,9.8723
178.21,99.713,9.8511
178.37,99.809,9.8298
178.54,99.904,9.8511
178.7,99.904,9.8723
178.86,100,9.8936
179.02,100.1,9.8936
179.19,100.1,9.8723
179.35,100.1,9.8511
179.51,100.1,9.8298
179.67,100.1,9.8085
179.84,100.1,9.7872
180,100.1,9.766
180.16,100.1,9.7447
180.33,100.1,9.7234
180.49,100.1,9.7021
